string2 0,empty 1,string2 2,string2 3,string2 4,float 5,empty 6,empty 7,float 8,float 9,float 10,float 11,float 12,float 13,float 14,float 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,float 23,float 24,float 25,float 26,string2 27,string2 28,string2 29,string2 30,string2 31,string2 32,float 33,float 34,float 35,float 36,int 37,float 38,float 39,int 40,float 41,float 42,float 43,float 44,float 45,float 46,float 47,empty 48,empty 49,empty 50,float 51,string2 52,float 53,float 54,float 55,float 56,float 57,float 58,float 59,float 60,float 61,float 62,float 63,int 64,int 65,int 66,byte 67,byte 68,byte 69,byte 70,int 71,empty 72,int 73,int 74,byte 75,byte 76,byte 77,byte 78,string2 79,int 80,int 81
"chr750","","","","",1,"","",0.3,1.8,0.603,1.876,0.603,1.876,0.3,1.8,0.603,1.876,0.603,1.876,0.603,1.876,0.7236,1.876,1.5,3,5,"fe02","","","","","",7.8,0.8,-1,0.6,1,1.2,0,180,0.8,1,0.9,0,0.5,0.5,0.16,"","","",0.25,"CP01",0,0.2,0,0.67,2,1,1,1,1,1,1,20,18,310010,5,-1,-1,-1,0,"",0,1,0,1,2,0,"CP01",0,0
"chr751","","","","",1,"","",0.3,1.8,1.2,3.6,1.2,3,0.3,1.8,1.2,3,0.852,2.556,1.2,3.6,1.44,3,1.5,3,5,"fe02","","","","","",5.5,2.8,-1,0.4,1,2.2,0.2,180,1,1.2,2.8,0,0.5,0.5,0.74,"","","",0.528,"CP01",0,0.2,0,1.2,2.2,0.75,0.75,1,1,1,1,17,18,310010,8,-1,-1,-1,0,"",0,1,0,2,1,0,"CP01",0,0
"chr752","","","","",1,"","",0.3,1.8,1.4,3.8,1.4,3,0.3,1.8,1.4,3,1.4,3,1.4,3.8,1.68,3,1.5,3,5,"fe02","","","","","",6,1.136,-1,0.56,1,1.8,0,180,0.8,1,1.1,0,0.5,0.5,0.28,"","","",0.36,"CP01",0,0.2,0,1,2,1,1,1,1,1,1,20,18,310015,0,-1,-1,-1,0,"",0,1,0,2,1,1,"CP01",0,0
"chr753","","","","",1,"","",0.3,1.8,0.78,2.86,0.78,2.86,0.3,1.8,0.78,2.86,0.78,2.86,0.78,2.86,0.936,2.86,1.5,3,5,"fe02","","","","","",5.3,0.8,-1,0.6,1,1.2,0,180,0.5,0.8,0.7,0,0.5,0.5,0.23,"","","",0.312,"CP01",0,0.2,0,1.3,1.6,1,1,1,1,1,1,6,18,310015,0,-1,-1,-1,0,"",0,1,0,2,1,1,"CP01",0,0
"chr754","","","","",1,"","",0.3,1.8,0.77,2.64,0.77,2.64,0.3,1.8,0.77,2.64,0.693,2.376,0.77,2.64,0.924,2.64,1.5,3,5,"fe02","","","","","",7.3,1.904,-1,0.48,1,1.7,0,180,0.5,1.2,1.9,0,0.5,0.5,0.52,"","","",0.374,"CP01",0,0.2,0,1.1,1.8,0.95,0.95,1,1,1,1,15,18,310012,0,-1,-1,-1,0,"",0,1,1,1,2,0,"CP01",1,0
"chr755","","","","",1,"","",0.3,1.8,1,3,1,3,0.3,1.8,1,3,0.85,2.55,1,3,1.2,3,1.5,3,5,"fe02","","","","","",7.8,1.504,-1,0.52,1,1.8,0,180,0.8,1.1,2,0,0.5,0.5,0.5,"","","",0.36,"CP01",0,0.2,0,1,1.6,0.95,0.95,1,1,1,1,15,18,310008,7,-1,-1,-1,0,"",0,1,1,0,2,0,"CP01",0,0
"chr756","","","","",1,"","",0.3,1.8,0.45,1.8,0.45,1.8,0.3,1.8,0.45,1.8,0.45,1.8,0.45,1.8,0.54,1.8,1.5,3,5,"fe02","","","","","",7,1.136,-1,0.56,1,1.2,0,180,0.7,0.9,1.2,0,0.5,0.5,0.27,"","","",0.25,"CP01",0,0.2,0,0.9,1.8,1,1,1,1,1,1,29,18,310010,7,14,21,-1,0,"",0,1,0,2,1,0,"CP01",0,0
"chr758","","","","",1,"","",0.3,1.8,0.45,1.8,0.45,1.8,0.3,1.8,0.45,1.8,0.45,1.8,0.45,1.8,0.54,1.8,1.5,3,5,"fe02","","","","","",7,1.136,-1,0.56,1,1.2,0,180,0.7,0.9,1.2,0,0.5,0.5,0.27,"","","",0.25,"CP01",0,0.2,0,0.9,1.8,1,1,1,1,1,1,29,18,310010,7,14,21,-1,0,"",0,1,0,2,1,1,"CP01",0,0
"chr759","","","","",1,"","",0.3,1.8,1.2,3.8,1.2,3,0.3,1.8,1.2,3,0.96,3,1.2,3.8,1.44,3,1.5,3,5,"fe02","","","","","",5.3,1.904,-1,0.48,1,1.8,0,180,1.1,1.3,2.5,0,0.5,0.5,0.63,"","","",0.36,"CP01",0,0.2,0,1,1.8,0.85,0.85,1,1,1,1,26,18,310010,0,10,20,-1,2,"",0,1,1,0,2,1,"CP01",0,0
"chr760","","","","",1,"","",0.3,1.8,1,3,1,3,0.3,1.8,1,3,0.9,2.7,1,3,1.2,3,1.5,3,5,"fe02","","","","","",7.3,1.504,-1,0.52,1,1.9,0,180,1,1,2,0,0.5,0.5,0.5,"","","",0.38,"CP01",0,0.2,0,1,1.6,1,1,1,1,1,1,16,18,310012,0,-1,-1,-1,2,"",0,1,0,0,1,2,"CP01",0,0
"chr345","","","","",1,"","",0.3,1.8,2.16,6.12,2.16,3,0.8,1.8,2.16,3,1.2528,3,2.16,6.12,2.592,3,1.5,3,5,"fe02","","","","","",5.5,3.296,-1,0.36,1,3,1,180,1.1,1.6,2.3,0,0.5,0.5,1.04,"","","",1.08,"CP01",0,0.2,0,1.8,1.6,0.65,0.65,1,1,1,1,12,18,310003,6,-1,-1,-1,2,"",0,1,1,0,2,1,"CP01",0,0
"chr379","","","","",1,"","",0.3,1.8,1.632,4.624,1.632,3,0.3,1.8,1.632,3,0.88128,2.49696,1.632,4.624,1.9584,3,1.5,3,5,"fe02","","","","","",4.5,3.296,-1,0.36,1,2.25,1.5,185,1.3,1.3,3.4,0,0.5,0.5,1,"","","",0.612,"CP01",0,0.2,0,1.36,1.6,0.65,0.65,1,1,1,1,22,18,310020,16,-1,-1,-1,2,"",0,1,0,0,2,1,"CP01",0,0
"chr603","","","","",1,"","",0.3,1.8,1.16,3.48,1.16,3,0.3,1.8,1.16,3,0.6496,1.9488,1.16,3.48,1.392,3,1.5,3,5,"fe02","","","","","",7.3,3.296,-1,0.36,1,2.5,1.5,185,1.4,2.4,4.2,0,0.5,0.5,1.1,"","","",0.58,"CP01",0,0.2,0,1.16,1.6,0.65,0.65,1,1,1,1,20,18,310003,13,-1,-1,-1,0,"",0,1,0,2,1,0,"CP01",0,0
"chr130","","","","",1,"","",0.3,1.8,1.42,4.26,1.42,3,0.3,1.8,1.42,3,1.1502,3,1.42,4.26,1.704,3,1.5,3,5,"fe02","","","","","",7.3,3.824,-1,0.32,1,2,0,180,0.8,1,1.7,0,0.5,0.5,0.61,"","","",0.568,"CP01",0,0.2,0,1.42,1.5,0.78,0.78,1,0.7,1,1,21,18,310018,0,-1,-1,-1,0,"",0,1,0,2,1,1,"CP01",0,0
"chr198","","","","",1,"","",0.8,1.8,3.44344,7.68768,3.44344,3,0.8,1.8,3.44344,3,1.9,3,3.44344,7.68768,4.13213,3,1.9,3,5,"fe02","","","","","",7.2,3,-1,0.24,1,3.25,1.2,210,2.2,5.6,4.3,0,0.5,0.5,1.08,"","","",0.65,"CP01",0,0.2,0,1,1.5,0.5,0.5,1,0.5,0.77,0.77,12,18,310017,1,-1,-1,-1,2,"",0,1,0,2,1,1,"CP01",0,0
"chr773","","","","",1,"","",0.3,1.8,0.672,2.016,0.672,2.016,0.3,1.8,0.672,2.016,0.672,2.016,0.672,2.016,0.8064,2.016,1.5,3,5,"fe02","","","","","",7.3,1.904,-1,0.48,1,1.5,0,180,0.6,1.1,2.2,0,0.5,0.5,0.52,"","","",0.288,"CP01",0,0.2,0,0.96,2,1,1,1,1,1,1,34,18,310006,3,-1,-1,-1,0,"",0,1,1,0,2,0,"CP01",0,0
"chr704","","","","",1,"","",0.3,1.8,3.44344,6.96696,3.44344,3,0.3,1.8,3.44344,3,1.7888,3,3.44344,6.96696,4.13213,3,1.7888,3,5,"fe02","","","","","",6,3,-1,0.24,1,3,0.8,230,2.2,5.5,3.8,0,0.5,0.5,0.95,"","","",0.6,"CP01",0,0.2,0,1,1.4,0.5,0.5,1,1,0.77,0.77,32,18,310007,10,-1,-1,-1,2,"",0,1,0,2,1,1,"CP01",0,0
"chr775","","","","",1,"","",0.3,1.8,1.69,3.77,1.69,3,0.3,1.8,1.69,3,1.1661,2.6013,1.69,3.77,2.028,3,1.5,3,5,"fe02","","","","","",7.3,3.296,-1,0.36,1,3.2,0.6,180,1.8,1.8,2.8,0,0.5,0.5,0.91,"","","",0.832,"CP01",0,0.2,0,1.3,2.5,0.7,0.7,1,1,1,1,20,18,310004,11,-1,-1,-1,2,"",0,1,1,0,2,0,"CP01",0,0
"chr877","","","","",1,"","",0.3,1.8,35,105,1,3,0.3,1.8,1,3,1,3,35,105,1.2,3,1.5,3,5,"fe02","","","","","",5.2,0.2,-1,0.16,1,4,1.5,220,1.8,1.4,4.2,0,0.5,0.5,2.08,"","","",1.76,"CP01",0,0.2,0,1,1.4,0.54,0.54,2.2,1,1,1,30,18,310010,15,-1,-1,-1,0,"",0,1,0,2,1,0,"CP01",0,0
"chr921","","","","",1,"","",0.3,1.8,1,3,1,3,0.3,1.8,1,3,1,3,1,3,1.2,3,1.5,3,5,"fe02","","","","","",7.5,0.496,-1,0.64,1,2,0.2,180,1.2,2.1,3.2,0,0.5,0.5,0.7,"","","",0.4,"CP01",0,0.2,0,1,1.3,0.65,0.65,1,1,1.7,1,29,18,310016,0,-1,-1,-1,0,"",0,1,0,2,1,0,"CP01",0,0
"chr778","","","","",1,"","",0.3,1.8,1.218,3.306,1.218,3,0.3,1.8,1.218,3,1.07184,2.90928,1.218,3.306,1.4616,3,1.5,3,5,"fe02","","","","","",7.3,1.904,-1,0.48,1,2.2,0,180,1.4,1.4,2.8,0,0.5,0.5,0.61,"","","",0.3828,"CP01",0,0.2,0,0.87,1.9,0.9,0.9,1,1,1,1,17,18,310006,0,-1,-1,-1,0,"",0,1,1,0,2,0,"CP01",0,0
"chr779","","","","",1,"","",0.3,1.8,0.72,2.34,0.72,2.34,0.3,1.8,0.72,2.34,0.72,2.34,0.72,2.34,0.864,2.34,1.5,3,5,"fe02","","","","","",7.3,1.904,-1,0.48,1,1.5,0,180,0.8,1,2.2,0,0.5,0.5,0.52,"","","",0.324,"CP01",0,0.2,0,1.08,1.6,0.9,0.9,1,1,1,1,13,18,310020,7,-1,-1,-1,0,"",0,1,1,0,2,1,"CP01",0,0
"chr800","","","","",1,"","",0.3,1.8,1,3,1,3,0.3,1.8,1,3,1,3,1,3,1.2,3,1.5,3,5,"fe02","","","","","",7.5,0.496,-1,0.64,1,13,1.5,230,5.5,11,9,0,0.5,0.5,2.25,"","","",2.6,"CP01",0,0.2,0,1,1,1,1,1,1,1,1,27,18,310014,0,-1,-1,-1,0,"",0,1,0,0,0,0,"CP01",0,0
"chr801","","","","",1,"","",0.3,1.8,1,3,1,3,0.3,1.8,1,3,1,3,1,3,1.2,3,1.5,3,5,"fe02","","","","","",7.5,0.496,-1,0.64,1,13,1.5,230,5.5,14.3,9,0,0.5,0.5,2.25,"","","",2.6,"CP01",0,0.2,0,1,1,1,1,1,1,1,1,27,18,310021,0,-1,-1,-1,0,"",0,1,0,0,0,0,"CP01",0,0
"chr802","","","","",1,"","",0.3,1.8,1,3,1,3,0.3,1.8,1,3,1,3,1,3,1.2,3,1.5,3,5,"fe02","","","","","",7.5,0.496,-1,0.64,1,50,1.5,230,22,73.199,170,0,0.5,0.5,34,"","","",15,"CP01",0,0.2,0,1,1,1,1,1,1,1,1,30,18,0,0,-1,-1,-1,0,"",0,1,0,1,2,0,"CP01",0,0
"chr802e","","","","",1,"","",0.3,1.8,1,3,1,3,0.3,1.8,1,3,1,3,1,3,1.2,3,1.5,3,5,"fe02","","","","","",7.5,0.496,-1,0.64,1,50,1.5,230,22,73.199,170,0,0.5,0.5,34,"","","",10,"CP01",0,0.2,0,1,1,1,1,1,1,1,1,30,18,0,0,-1,-1,-1,0,"",0,1,0,1,2,0,"CP01",0,0
"chr804","","","","",1,"","",0.3,1.8,1,3,1,3,0.3,1.8,1,3,1,3,1,3,1.2,3,1.5,3,5,"fe02","","","","","",7.5,0.496,-1,0.64,1,150,1.5,230,80,70,230,0,0.5,0.5,45,"","","",11,"CP01",0,0.2,0,1,1,1,1,1,1,1,1,27,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"CP01",0,0
"chr805","","","","",1,"","",0.3,1.8,1.5,4.5,1.5,3,0.3,1.8,1.5,3,1.5,3,1.5,4.5,1.8,3,1.5,3,5,"fe02","","","","","",7.5,0.496,-1,0.64,1,2.3,0.8,180,0.8,0.5,1.9,0,0.5,0.5,0.94,"","","",0.92,"CP01",0,0.2,0,2,1,1,1,1,1,1,1,30,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"CP01",0,0
"chr806","","","","",1,"","",0.3,1.8,1,3,1,3,0.3,1.8,1,3,1,3,1,3,1.2,3,1.5,3,5,"fe02","","","","","",7.5,0.496,-1,0.64,1,3,1.5,230,3.4,5.1,6.1,0,0.5,0.5,1.53,"","","",0.6,"CP01",0,0.2,0,1,1,1,1,1,1,1,1,16,18,0,0,-1,-1,-1,0,"",0,1,1,1,2,0,"CP01",0,0
"chr807a","","","","",1,"","",0.3,1.8,1,3,1,3,0.3,1.8,1,3,1,3,1,3,1.2,3,1.5,3,5,"fe02","","","","","",7.5,0.496,-1,0.64,1,3,1.5,230,3.4,5.1,6.1,0,0.5,0.5,1.53,"","","",0.9,"CP01",0,0.2,0,1,1,1,1,1,1,1,1,40,18,0,0,-1,-1,-1,0,"",0,1,1,1,2,0,"CP01",1,0
"chr808","","","","",1,"","",0.3,1.8,1,3,1,3,0.3,1.8,1,3,1,3,1,3,1.2,3,1.5,3,5,"fe02","","","","","",7.5,0.496,-1,0.64,1,28,1.5,230,17.3,17.3,100,0,0.5,0.5,20,"","","",5.6,"CP01",0,0.2,0,1,1,1,1,1,1,1,1,16,18,0,0,-1,-1,-1,0,"",0,1,1,1,2,0,"CP01",0,0
"chr809","","","","",1,"","",0.3,1.8,1,3,1,3,0.3,1.8,1,3,1,3,1,3,1.2,3,1.5,3,5,"fe02","","","","","",7.5,0.496,-1,0.64,1,8,1.5,230,5.9,6.5,7.3,0,0.5,0.5,1.83,"","","",1.6,"CP01",0,0.2,0,1,1,1,1,1,1,1,1,16,18,0,0,-1,-1,-1,0,"",0,1,1,1,2,0,"CP01",0,0
"chr810","","","","",1,"","",0.3,1.8,1,3,1,3,0.3,1.8,1,3,1,3,1,3,1.2,3,1.5,3,5,"fe02","","","","","",7.5,0.496,-1,0.64,1,8,1.5,230,5.9,7.9,7.3,0,0.5,0.5,1.83,"","","",1.6,"CP01",0,0.2,0,1,1,1,1,1,1,1,1,16,18,0,0,-1,-1,-1,0,"",0,1,1,1,2,0,"CP01",0,0
"chr811","","","","",1,"","",0.3,1.8,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.5,1.5,3,5,"fe02","","","","","",7.5,0.496,-1,0.64,1,1.4,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.28,"CP01",0,0.2,0,1,1,1,1,1,1,1,1,16,18,0,0,-1,-1,-1,0,"",0,1,1,1,2,0,"CP01",0,0
"chr812","","","","",1,"","",0.3,1.8,1.82,4.94,1.4,3,0.3,1.8,1.4,3,0.84,2.28,1.82,4.94,1.68,3,1.5,3,5,"fe02","","","","","",7.5,0.496,-1,0.64,1,2.6,1.5,215,1.5,2.8,4.3,0,0.5,0.5,1.24,"","","",0.676,"CP01",0,0.2,0,1,1.4,0.65,0.65,1.3,1,1.3,1,22,18,310011,16,-1,-1,-1,0,"",0,1,0,2,1,0,"CP01",0,0
"chr813","","","","",1,"","",0.3,1.8,2.4552,6.9564,1.584,3,0.3,1.8,1.584,3,0.99792,2.82744,2.4552,6.9564,1.9008,3,1.5,3,5,"fe02","","","","","",7.5,0.496,-1,0.64,1,2.9,1.5,220,1.1,1.6,3.5,0,0.5,0.5,1.65,"","","",1.18668,"CP01",0,0.2,0,1.32,1.4,0.65,0.65,1.55,1,1.55,1,18,18,310006,0,-1,-1,-1,0,"",0,1,0,2,1,0,"CP01",0,0
"chr814","","","","",1,"","",0.3,1.8,9.135,20.88,3.045,3,0.3,1.8,3.045,3,1.5834,3,9.135,20.88,3.654,3,1.5834,3,5,"fe02","","","","","",7.5,0.496,-1,0.64,1,4.5,1.5,230,4.1,3.8,6,0,0.5,0.5,3.92,"","","",2.349,"CP01",0,0.2,0,0.87,1,0.65,0.65,3,1,3,1,25,18,310014,0,-1,-1,-1,0,"",0,1,1,0,2,0,"CP01",0,0
"chr815","","","","",1,"","",0.3,1.8,1.62,5.04,1.35,3,0.3,1.8,1.35,3,0.864,2.688,1.62,5.04,1.62,3,1.5,3,5,"fe02","","","","","",7.5,0.496,-1,0.64,1,2,1.5,185,0.9,1.2,2.6,0,0.5,0.5,1.04,"","","",0.72,"CP01",0,0.2,0,1.5,1.4,0.65,0.65,1.2,1,1.2,1,22,18,310012,0,-1,-1,-1,0,"",0,1,0,2,1,0,"CP01",0,0
"chr816","","","","",1,"","",0.3,1.8,2.3808,6.7456,1.536,3,0.3,1.8,1.536,3,0.79872,2.26304,2.3808,6.7456,1.8432,3,1.5,3,5,"fe02","","","","","",7.5,0.496,-1,0.64,1,2.8,1.5,215,1.5,1.7,3.5,0,0.5,0.5,1.74,"","","",1.11104,"CP01",0,0.2,0,1.28,1.4,0.65,0.65,1.55,1,1.55,1,21,18,310012,0,-1,-1,-1,0,"",0,1,0,2,1,0,"CP01",0,0
"chr817","","","","",1,"","",0.3,1.8,1.914,5.568,1.595,3,0.3,1.8,1.595,3,0.87725,2.552,1.914,5.568,1.914,3,1.5,3,5,"fe02","","","","","",7.5,0.496,-1,0.64,1,2.7,1.5,205,1.2,1.2,3.8,0,0.5,0.5,1.52,"","","",0.9396,"CP01",0,0.2,0,1.45,1.4,0.65,0.65,1.2,1,1.2,1,21,18,310003,15,-1,-1,-1,0,"",0,1,0,2,1,0,"CP01",0,0
"chr818","","","","",1,"","",0.3,1.8,1.6562,5.6784,1.274,3,0.3,1.8,1.274,3,0.77714,2.66448,1.6562,5.6784,1.5288,3,1.5,3,5,"fe02","","","","","",7.5,0.496,-1,0.64,1,2.5,1.5,190,0.7,0.7,2.2,0,0.5,0.5,1.19,"","","",1.183,"CP01",0,0.2,0,1.82,1.4,0.65,0.65,1.3,1,1.3,1,32,18,310006,2,16,-1,-1,0,"",0,1,0,2,1,0,"CP01",0,0
"chr819","","","","",1,"","",0.3,1.8,3.12,7.8,2.6,3,0.3,1.8,2.6,3,1.482,3,3.12,7.8,3.12,3,1.5,3,5,"fe02","","","","","",7.5,0.496,-1,0.64,1,3,1.5,195,1.5,1.3,3.6,0,0.5,0.5,1.24,"","","",0.936,"CP01",0,0.2,0,1.3,1.4,0.65,0.65,1.2,1,1.2,1,16,18,310007,0,-1,-1,-1,0,"",0,1,0,2,1,0,"CP01",0,0
"chr820","","","","",1,"","",0.3,1.8,2.1125,5.85,1.69,3,0.3,1.8,1.69,3,0.9633,2.6676,2.1125,5.85,2.028,3,1.5,3,5,"fe02","","","","","",7.5,0.496,-1,0.64,1,3,1.5,200,2.1,1.2,3.8,0,0.5,0.5,1.42,"","","",0.975,"CP01",0,0.2,0,1.3,1.4,0.65,0.65,1.25,1,1.25,1,11,18,310010,3,-1,-1,-1,0,"",0,1,0,2,1,0,"CP01",0,0
"chr821","","","","",1,"","",0.3,1.8,2.0618,5.7096,1.586,3,0.3,1.8,1.586,3,0.90402,2.50344,2.0618,5.7096,1.9032,3,1.5,3,5,"fe02","","","","","",7.5,0.496,-1,0.64,1,2.5,1.5,200,1.1,1.6,4,0,0.5,0.5,1.53,"","","",0.793,"CP01",0,0.2,0,1.22,1.4,0.65,0.65,1.3,1,1.3,1,22,18,310009,13,-1,-1,-1,0,"",0,1,0,2,1,0,"CP01",0,0
"chr822","","","","",1,"","",0.3,1.8,2.387,6.479,1.54,3,0.3,1.8,1.54,3,0.8778,2.3826,2.387,6.479,1.848,3,1.5,3,5,"fe02","","","","","",7.5,0.496,-1,0.64,1,2.5,1.5,230,1.4,2.5,4,0,0.5,0.5,1.52,"","","",0.8525,"CP01",0,0.2,0,1.1,1.4,0.65,0.65,1.55,1,1.55,1,24,18,310003,18,-1,-1,-1,0,"",0,1,0,2,1,0,"CP01",0,0
"chr823","","","","",1,"","",0.3,1.8,1.36,4.08,1,3,0.3,1.8,1,3,0.8,2.4,1.36,4.08,1.2,3,1.5,3,5,"fe02","","","","","",7.5,0.496,-1,0.64,1,2,1.2,180,1,1.9,3.2,0,0.5,0.5,1.01,"","","",0.544,"CP01",0,0.2,0,0.8,1.75,1,1,1.7,1,1.7,1.25,14,18,310010,10,-1,-1,-1,0,"",0,1,1,0,2,1,"CP01",0,0
"chr824","","","","",1,"","",0.3,1.8,2.016,6.912,1.12,3,0.3,1.8,1.12,3,0.7616,2.6112,1.7,8,1.344,3,1.5,3,5,"fe02","","","","","",7.5,0.496,-1,0.64,1,2.5,1.5,220,1,1.3,2.2,0,0.5,0.5,1.59,"","","",1.44,"CP01",0,0.2,0,1.6,1.4,0.68,0.68,1.8,1,1.8,1,22,18,310006,0,-1,-1,-1,0,"",0,1,0,2,1,0,"CP01",0,0
"chr825","","","","",1,"","",0.3,1.8,1,3,1,3,0.3,1.8,1,3,0.86,2.58,1,3,1.2,3,1.5,3,5,"fe02","","","","","",7.5,0.496,-1,0.64,1,1.9,1.5,230,0.8,2,2.8,0,0.5,0.5,1.73,"","","",0.988,"CP01",0,0.2,0,1,1.4,0.86,0.86,2.6,1,1,1,19,18,310011,15,-1,-1,-1,0,"",0,1,0,2,1,0,"CP01",0,0
"chr826","","","","",1,"","",0.3,1.8,2.75,5.55,2.75,3,0.3,1.8,2.75,3,1.87,3,2.75,5.55,3.3,3,1.87,3,5,"fe02","","","","","",7.5,0.496,-1,0.64,1,2.5,1.5,230,3.2,6.5,7,0,0.5,0.5,1.54,"","","",0.5,"CP01",0,0.2,0,0.5,1.6,0.68,0.68,2,1,2,1,25,18,310010,21,-1,-1,-1,0,"",0,1,0,1,2,0,"CP01",0,0
"chr827","","","","",1,"","",0.3,1.8,1.35,4.05,1.35,3,0.3,1.8,1.35,3,0.6615,1.9845,1.35,4.05,1.62,3,1.5,3,5,"fe02","","","","","",7.5,0.496,-1,0.64,1,3,1.5,230,1.6,2,3.7,0,0.5,0.5,2,"","","",1.296,"CP01",0,0.2,0,1.35,1.4,0.65,0.65,1.6,1,1.6,1,17,18,310022,0,-1,-1,-1,0,"",0,1,0,0,1,2,"CP01",0,0
"chr828","","","","",1,"","",0.3,1.8,1.85,5.55,1.85,3,0.3,1.8,1.85,3,1.147,3,1.85,5.55,2.22,3,1.5,3,5,"fe02","","","","","",7.5,0.496,-1,0.64,1,3.9,1.5,230,1.6,2.1,1.9,0,0.5,0.5,1.85,"","","",3.0303,"CP01",0,0.2,0,1.85,1.4,0.65,0.65,2.1,1,2.1,1,15,18,310018,0,-1,-1,-1,0,"",0,1,0,0,1,2,"CP01",0,0
"chr829","","","","",1,"","",0.3,1.8,1,3,1,3,0.3,1.8,1,3,0.7,2.1,1.5,6,1.2,3,1.5,3,5,"fe02","","","","","",7.5,0.496,-1,0.64,1,1.7,1.5,205,1.2,2.5,3.2,0,0.5,0.5,1.04,"","","",0.51,"CP01",0,0.2,0,1,1.4,0.7,0.7,1.5,1,1.5,1,13,18,310014,0,-1,-1,-1,0,"",0,1,0,0,1,2,"CP01",0,0
"chr830","","","","",1,"","",0.3,1.8,1.755,4.86,1.755,3,0.3,1.8,1.755,3,1.053,2.916,1.755,4.86,2.106,3,1.5,3,5,"fe02","","","","","",7.5,0.496,-1,0.64,1,3.6,1.5,230,2.3,2.1,4,0,0.5,0.5,12.15,"","","",3,"CP01",0,0.2,0,1.35,1.4,0.65,0.65,9,1,9,1,16,18,310010,7,-1,-1,-1,0,"",0,1,1,0,2,0,"CP01",0,0
"chr831","","","","",1,"","",0.3,1.8,1.2,3.6,1.2,3,0.3,1.8,1.2,3,0.852,2.556,1.5,6,1.44,3,1.5,3,5,"fe02","","","","","",7.5,0.496,-1,0.64,1,2.2,1.5,190,1,1.2,2.8,0,0.5,0.5,1.19,"","","",0.8448,"CP01",0,0.2,0,1.2,2.2,0.71,0.71,1.6,1,1.6,1,17,18,310010,8,-1,-1,-1,0,"",0,1,0,2,1,0,"CP01",0,0
"chr832","","","","",1,"","",0.3,1.8,2.2,5.5,2.2,3,0.3,1.8,2.2,3,1.276,3,2.2,5.5,2.64,3,1.5,3,5,"fe02","","","","","",7.5,0.496,-1,0.64,1,2.7,1.5,210,2,1.3,4.4,0,0.5,0.5,2.05,"","","",1.0692,"CP01",0,0.2,0,1.1,1.4,0.65,0.65,1.8,1,1.8,1,19,18,310010,11,-1,-1,-1,0,"",0,1,0,0,1,2,"CP01",0,0
"chr833","","","","",1,"","",0.3,1.8,1.728,3.564,1.728,3,0.3,1.8,1.728,3,1.10592,2.28096,1.728,3.564,2.0736,3,1.5,3,5,"fe02","","","","","",7.5,0.496,-1,0.64,1,3.2,1.5,230,1.7,1.3,3.6,0,0.5,0.5,2.31,"","","",1.67,"CP01",0,0.2,0,1.08,1,0.65,0.65,2.7,1,2.7,1,11,18,310012,0,-1,-1,-1,0,"",0,1,1,0,2,0,"CP01",0,0
"chr834","","","","",1,"","",0.3,1.8,2.11288,4.30122,2.11288,3,0.3,1.8,2.11288,3,1.56408,3,2.11288,4.30122,2.53546,3,1.56408,3,5,"fe02","","","","","",7.5,0.496,-1,0.64,1,2.7,1.5,230,1.2,2.3,4.3,0,0.5,0.5,2.53,"","","",2.06,"CP01",0,0.2,0,0.98,1,0.65,0.65,2.5,1,2.5,0.77,13,18,310013,0,-1,-1,-1,0,"",0,1,1,0,2,0,"CP01",0,0
"chr835","","","","",1,"","",0.3,1.8,2.254,6.118,2.254,3,0.3,1.8,2.254,3,0.9016,2.4472,2.254,6.118,2.7048,3,1.5,3,5,"fe02","","","","","",7.5,0.496,-1,0.64,1,4.5,1.5,230,2.2,1.9,3.5,0,0.5,0.5,2.19,"","","",1.96,"CP01",0,0.2,0,1.4,1,0.75,0.75,1.78,1,1.78,1,16,18,310003,10,-1,-1,-1,0,"",0,1,1,0,2,0,"CP01",0,0
"chr836","","","","",1,"","",0.3,1.8,3.2,6.72,3.2,3,0.3,1.8,3.2,3,1.44,3,3.2,6.72,3.84,3,1.5,3,5,"fe02","","","","","",7.5,0.496,-1,0.64,1,3.25,1.5,230,0.8,1.1,1.7,0,0.5,0.5,1.91,"","","",1.43,"CP01",0,0.2,0,3.2,2,0.65,0.65,1.4,1,1.4,1,21,18,310016,0,-1,-1,-1,0,"",0,1,0,0,1,2,"CP01",0,0
"chr837","","","","",1,"","",0.3,1.8,3,6.2,3,3,0.3,1.8,3,3,1.86,3,3,6.2,3.6,3,1.86,3,5,"fe02","","","","","",7.5,0.496,-1,0.64,1,3,1.5,230,1.2,1.6,1.9,0,0.5,0.5,1.81,"","","",1.7,"CP01",0,0.2,0,2,3,0.65,0.65,1.9,1,1.9,1,23,18,310007,0,-1,-1,-1,0,"",0,1,0,2,1,0,"CP01",0,0
