int 0,empty 1,int 2,empty 3,empty 4,empty 5,int 6,int 7,int 8,int 9,int 10,int 11,int 12,int 13,int 14,empty 15,empty 16,empty 17,int 18,int 19,int 20,int 21,int 22,int 23,int 24,int 25,int 26,empty 27,empty 28,empty 29,int 30,int 31,int 32,int 33,int 34,int 35,int 36,int 37,int 38,empty 39,empty 40,empty 41,int 42,int 43,int 44,int 45,int 46,int 47,int 48,int 49,int 50,empty 51,empty 52,empty 53,int 54,int 55,int 56,int 57,int 58,int 59,int 60,int 61,int 62,empty 63,empty 64,empty 65,int 66,int 67,int 68,int 69,int 70,int 71,int 72,int 73,int 74,string2 75,int 76,empty 77,int 78,empty 79,int 80,empty 81,bool 82,bool 83,bool 84,int 85
90750,"",75001,"","","",100,0,0,45,45,0,0,1,75001,"","","",100,0,0,45,45,0,0,1,75001,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90751,"",75101,"","","",100,0,0,45,45,0,0,1,75101,"","","",100,0,0,45,45,0,0,1,75101,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90752,"",75201,"","","",100,0,0,45,45,0,0,1,75201,"","","",100,0,0,45,45,0,0,1,75201,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90753,"",75301,"","","",100,0,0,45,45,0,0,1,75301,"","","",100,0,0,45,45,0,0,1,75301,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90754,"",75401,"","","",100,0,0,45,45,0,0,1,75401,"","","",100,0,0,45,45,0,0,1,75401,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90755,"",75501,"","","",100,0,0,45,45,0,0,1,75501,"","","",100,0,0,45,45,0,0,1,75501,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90756,"",75601,"","","",100,0,0,45,45,0,0,1,75601,"","","",100,0,0,45,45,0,0,1,75601,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90757,"",75701,"","","",100,0,0,45,45,0,0,1,75701,"","","",100,0,0,45,45,0,0,1,75701,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90758,"",75801,"","","",100,0,0,45,45,0,0,1,75801,"","","",100,0,0,45,45,0,0,1,75801,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90759,"",75901,"","","",100,0,0,45,45,0,0,1,75901,"","","",100,0,0,45,45,0,0,1,75901,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90760,"",76001,"","","",100,0,0,45,45,0,0,1,76001,"","","",100,0,0,45,45,0,0,1,76001,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90766,"",76601,"","","",100,0,0,45,45,0,0,1,76601,"","","",100,0,0,45,45,0,0,1,76601,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90770,"",77001,"","","",100,0,0,45,45,0,0,1,77001,"","","",100,0,0,45,45,0,0,1,77001,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90771,"",77101,"","","",100,0,0,45,45,0,0,1,77101,"","","",100,0,0,45,45,0,0,1,77101,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90772,"",77201,"","","",100,0,0,45,45,0,0,1,77201,"","","",100,0,0,45,45,0,0,1,77201,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90773,"",77301,"","","",100,0,0,45,45,0,0,1,77301,"","","",100,0,0,45,45,0,0,1,77301,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90774,"",77401,"","","",100,0,0,45,45,0,0,1,77401,"","","",100,0,0,45,45,0,0,1,77401,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90775,"",77501,"","","",100,0,0,45,45,0,0,1,77501,"","","",100,0,0,45,45,0,0,1,77501,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90776,"",77601,"","","",100,0,0,45,45,0,0,1,77601,"","","",100,0,0,45,45,0,0,1,77601,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90777,"",77701,"","","",100,0,0,45,45,0,0,1,77701,"","","",100,0,0,45,45,0,0,1,77701,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90778,"",77801,"","","",100,0,0,45,45,0,0,1,77801,"","","",100,0,0,45,45,0,0,1,77801,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90779,"",77901,"","","",100,0,0,45,45,0,0,1,77901,"","","",100,0,0,45,45,0,0,1,77901,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90805,"",80501,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
90913,"",91301,"","","",100,0,0,45,45,0,0,1,91301,"","","",100,0,0,45,45,0,0,1,91301,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
91001,"",67601,"","","",100,0,0,45,45,0,0,1,9101,"","","",100,0,0,45,45,0,0,1,71001,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
91002,"",68001,"","","",100,0,0,45,45,0,0,1,36501,"","","",100,0,0,45,45,0,0,1,10201,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
91003,"",67601,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
91004,"",9101,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
91005,"",71001,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
91006,"",68001,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
91007,"",36501,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
91008,"",10201,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
92001,"",22301,"","","",100,0,0,45,45,0,0,1,17601,"","","",100,2,0,45,45,0,0,1,73701,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
92002,"",74201,"","","",100,0,0,45,45,0,0,1,18101,"","","",100,2,0,45,45,0,0,1,21301,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,6
93001,"",80401,"","","",100,0,70,100,100,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,24,"battle_12000200",-1,"",300,"",41,"",1,0,1,6
93002,"",80401,"","","",100,0,70,100,100,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,24,"battle_12000200",-1,"",300,"",41,"",1,0,1,6
93003,"",80401,"","","",100,0,70,100,100,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,24,"battle_12000200",-1,"",300,"",41,"",1,0,1,6
93004,"",80401,"","","",100,0,70,100,100,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,24,"battle_12000200",-1,"",300,"",41,"",1,0,1,6
93005,"",2001,"","","",100,0,1,46,46,0,0,1,3701,"","","",100,2,1,46,46,0,0,1,3201,"","","",100,2,1,46,46,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",1,0,1,6
93006,"",17201,"","","",100,0,1,46,46,0,0,1,14801,"","","",100,2,1,46,46,0,0,1,18901,"","","",100,2,1,46,46,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",1,0,1,6
93007,"",19501,"","","",100,0,1,46,46,0,0,1,74201,"","","",100,2,1,46,46,0,0,1,17001,"","","",100,2,1,46,46,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",1,0,1,6
93008,"",3401,"","","",100,0,1,46,46,0,0,1,5701,"","","",100,2,1,46,46,0,0,1,77901,"","","",100,2,1,46,46,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"","","",100,2,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",1,0,1,6
4010001,"",59501,"","","",100,2,1,46,46,0,0,1,-1,"","","",100,2,2,47,47,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,42,"battle_10101200",-1,"",1,"",803,"",0,0,0,2
4010002,"",45801,"","","",100,2,1,46,46,0,0,1,-1,"","","",100,2,1,46,46,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,42,"battle_10101200",-1,"",1,"",803,"",0,0,0,2
4010003,"",32201,"","","",100,2,1,46,46,0,0,1,45801,"","","",100,2,1,46,46,0,0,1,59501,"","","",100,2,1,46,46,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,42,"battle_10101200",-1,"",1,"",803,"",0,0,0,2
4010004,"",45801,"","","",100,2,1,46,46,0,0,1,59501,"","","",100,2,1,46,46,0,0,1,-1,"","","",30,0,0,45,45,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,42,"battle_10101200",-1,"",1,"",803,"",0,0,0,2
4011001,"",30301,"","","",100,2,1,46,46,0,0,1,8101,"","","",100,2,1,46,46,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,42,"battle_10101200",-1,"",1,"",803,"",0,0,0,2
4011002,"",8101,"","","",100,2,1,46,46,0,0,1,-1,"","","",100,2,1,46,46,0,0,1,-1,"","","",100,2,1,46,46,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,42,"battle_10101200",-1,"",1,"",803,"",0,0,0,2
4011003,"",32201,"","","",100,2,1,46,46,0,0,1,-1,"","","",100,2,1,46,46,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,42,"battle_10101200",-1,"",1,"",803,"",0,0,0,2
4011004,"",8101,"","","",100,2,1,46,46,0,0,1,45801,"","","",100,2,1,46,46,0,0,1,59501,"","","",100,2,1,46,46,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,42,"battle_10101200",-1,"",1,"",803,"",0,0,0,2
4021001,"",21901,"","","",100,2,2,47,47,0,0,1,32101,"","","",100,2,2,47,47,0,0,1,-1,"","","",30,0,0,45,45,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,1,"",-1,"",1,"",803,"",0,0,0,2
4021002,"",30302,"","","",100,2,2,47,47,0,0,1,32101,"","","",100,2,2,47,47,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,1,"",-1,"",1,"",803,"",0,0,0,2
4021003,"",21901,"","","",100,2,2,47,47,0,0,1,21901,"","","",25,2,2,47,47,0,0,1,32101,"","","",25,2,2,47,47,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,1,"",-1,"",1,"",803,"",0,0,0,2
4021004,"",30302,"","","",100,2,2,47,47,0,0,1,30302,"","","",25,2,2,47,47,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,1,"",-1,"",1,"",803,"",0,0,0,2
4021005,"",59502,"","","",100,2,2,47,47,0,0,1,31704,"","","",100,2,2,47,47,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,1,"",-1,"",1,"",803,"",0,0,0,2
4021006,"",45802,"","","",100,2,2,47,47,0,0,1,43701,"","","",100,2,2,47,47,0,0,1,-1,"","","",50,2,2,47,47,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,1,"",-1,"",1,"",803,"",0,0,0,2
4021007,"",8102,"","","",100,2,2,47,47,0,0,1,31704,"","","",100,2,2,47,47,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,1,"",-1,"",1,"",803,"",0,0,0,2
4021008,"",21901,"","","",100,2,2,47,47,0,0,1,43701,"","","",100,2,2,47,47,0,0,1,-1,"","","",100,2,2,47,47,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,1,"",-1,"",1,"",803,"",0,0,0,2
4021009,"",56902,"","","",100,2,2,47,47,0,0,1,59502,"","","",100,2,2,47,47,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,1,"",-1,"",1,"",803,"",0,0,0,2
4021010,"",32101,"","","",100,2,1,46,46,0,0,1,-1,"","","",100,2,1,46,46,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,1,"",-1,"",1,"",803,"",0,0,0,2
4021011,"",42201,"","","",100,2,65,100,100,0,0,1,-1,"","","",100,2,1,46,46,0,0,1,-1,"","","",100,2,0,45,45,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,1,"",-1,"",1,"",803,"",0,0,0,2
4022001,"",62601,"","","",100,2,2,47,47,0,0,1,32101,"","","",100,2,2,47,47,0,0,1,32101,"","","",25,2,2,47,47,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,1,"",-1,"",1,"",803,"",0,0,0,2
4022002,"",60701,"","","",100,2,2,47,47,0,0,1,38801,"","","",100,2,2,47,47,0,0,1,-1,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,1,"",-1,"",1,"",803,"",0,0,0,2
4022003,"",62601,"","","",100,2,2,47,47,0,0,1,62902,"","","",100,2,2,47,47,0,0,1,-1,"","","",100,2,2,47,47,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,1,"",-1,"",1,"",803,"",0,0,0,2
4022004,"",60701,"","","",100,2,2,47,47,0,0,1,8102,"","","",100,2,2,47,47,0,0,1,70803,"","","",100,2,2,47,47,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,1,"",-1,"",1,"",803,"",0,0,0,2
4024001,"",30302,"","","",100,2,2,47,47,0,0,1,38801,"","","",100,2,2,47,47,0,0,1,38801,"","","",100,2,2,47,47,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,1,"",-1,"",1,"",803,"",0,0,0,2
4024002,"",20801,"","","",100,2,2,47,47,0,0,1,38801,"","","",100,2,2,47,47,0,0,1,-1,"","","",100,0,0,45,45,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,1,"",-1,"",1,"",803,"",0,0,0,2
4024003,"",30302,"","","",100,2,2,47,47,0,0,1,70803,"","","",100,2,2,47,47,0,0,1,45802,"","","",100,2,2,47,47,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,1,"",-1,"",1,"",803,"",0,0,0,2
4024004,"",20801,"","","",100,2,2,47,47,0,0,1,20801,"","","",100,2,2,47,47,0,0,1,-1,"","","",30,2,2,47,47,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,1,"",-1,"",1,"",803,"",0,0,0,2
4024005,"",63001,"","","",100,2,7,52,52,0,0,1,-1,"","","",100,2,2,47,47,0,0,1,-1,"","","",100,2,2,47,47,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,1,"",-1,"",1,"",803,"",0,0,0,2
4025001,"",62601,"","","",100,2,2,47,47,0,0,1,62601,"","","",25,2,2,47,47,0,0,1,30302,"","","",10,2,2,47,47,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,1,"",-1,"",1,"",803,"",0,0,0,2
4025002,"",60701,"","","",100,2,2,47,47,0,0,1,60701,"","","",25,2,2,47,47,0,0,1,20801,"","","",10,2,2,47,47,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,1,"",-1,"",1,"",803,"",0,0,0,2
4025003,"",20801,"","","",100,2,2,47,47,0,0,1,20801,"","","",25,2,2,47,47,0,0,1,32101,"","","",25,2,2,47,47,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,1,"",-1,"",1,"",803,"",0,0,0,2
4025004,"",30302,"","","",100,2,2,47,47,0,0,1,21901,"","","",25,2,2,47,47,0,0,1,60701,"","","",15,2,2,47,47,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,1,"",-1,"",1,"",803,"",0,0,0,2
4040001,"",38901,"","","",100,2,3,48,48,0,0,1,51402,"","","",35,2,3,48,48,0,0,1,-1,"","","",30,2,3,48,48,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,2
4040002,"",39201,"","","",100,2,3,48,48,0,0,1,39201,"","","",35,2,3,48,48,0,0,1,-1,"","","",30,2,3,48,48,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,2
4040003,"",51501,"","","",100,2,3,48,48,0,0,1,51402,"","","",50,2,3,48,48,0,0,1,51402,"","","",25,2,3,48,48,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,2
4040004,"",38901,"","","",100,2,3,48,48,0,0,1,38901,"","","",35,2,3,48,48,0,0,1,39201,"","","",15,2,3,48,48,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,2
4040005,"",7001,"","","",100,2,5,50,50,0,0,1,7001,"","","",25,2,8,53,53,0,0,1,-1,"","","",50,2,3,48,48,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,2
4040006,"",51501,"","","",100,2,3,48,48,0,0,1,56701,"","","",35,2,3,48,48,0,0,1,-1,"","","",50,2,3,48,48,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"","","",100,0,0,0,0,0,0,1,-1,"",-1,"",1,"",803,"",0,0,0,2
