int 0,empty 1,empty 2,empty 3,int 4,int 5,int 6,bool 7,bool 8,int 9,int 10,int 11,int 12,empty 13,int 14,empty 15,int 16,empty 17,int 18,empty 19,int 20,int 21,int 22,int 23,int 24,int 25,int 26,int 27,int 28,int 29,int 30,int 31,int 32,int 33,int 34,int 35,short 36,short 37,int 38,byte 39,byte 40,byte 41,byte 42,byte 43,byte 44,short 45,int 46,int 47,empty 48,short 49,short 50,empty 51,int 52,empty 53,int 54,empty 55,int 56,empty 57,int 58,empty 59,int 60,int 61,empty 62,int 63,int 64,empty 65,int 66,empty 67,int 68,empty 69,int 70,empty 71,string2 72
27495,"","","",27492,0,27495,1,0,0,4,1,27492,"",0,"",12003,"",0,"",0,2,1,250,100,1,0,3,1,7,-1,-1,-1,1,1,1,0,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",134020,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
27496,"","","",27493,27496,27496,1,0,0,0,4,0,"",0,"",0,"",0,"",0,5,0,0,100,0,0,0,0,7,-1,-1,12,10,1,1,55,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",0,"",27496,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
27501,"","","",27501,0,27501,1,1,30101,4,1,27501,"",0,"",12004,"",0,"",0,2,2,50,100,1,0,0,2,-1,-1,-1,-1,1,1,1,55,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
27502,"","","",27501,0,27502,1,1,30101,4,1,27501,"",0,"",12004,"",0,"",0,2,1,90,100,1,0,0,2,-1,-1,-1,-1,5,1,1,80,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",137020,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
27511,"","","",27511,0,27511,1,1,30131,3,1,27511,"",0,"",12007,"",0,"",0,2,2,85,100,1,0,0,5,21,-1,-1,-1,1,1,1,230,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",218050,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
27521,"","","",27521,27521,27521,1,1,30311,3,1,27521,"",0,"",12002,"",0,"",0,2,5,1,100,1,0,0,-1,-1,-1,-1,-1,1,5,5,70,0,0,0,100,0,0,0,0,0,0,0,"",0,0,"",0,"",27521,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
27531,"","","",27531,0,27531,1,1,30311,4,1,27531,"",0,"",12002,"",0,"",0,2,2,70,100,1,0,0,0,-1,-1,-1,-1,1,1,1,145,5,0,0,100,0,0,0,0,0,0,0,"",0,0,"",0,"",218050,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
27541,"","","",27541,0,27541,1,1,30281,3,1,27541,"",0,"",12012,"",0,"",0,2,2,55,100,1,0,0,10,38,-1,-1,-1,5,1,1,280,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",31051,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
27542,"","","",27542,0,27542,1,1,30281,4,1,27542,"",0,"",12012,"",0,"",0,2,2,90,100,1,0,0,10,17,-1,-1,-1,1,1,1,250,5,0,0,100,1,25,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
27551,"","","",27551,0,27551,1,1,30101,3,1,27551,"",0,"",12004,"",0,"",0,2,2,70,100,1,0,0,2,29,-1,-1,-1,1,1,1,90,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
27561,"","","",27561,0,27561,1,1,30161,4,1,27561,"",0,"",12010,"",0,"",0,2,1,15,100,1,0,0,8,-1,-1,-1,-1,5,3,6,205,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
27581,"","","",27581,0,27581,1,1,30101,3,1,27581,"",0,"",12004,"",0,"",0,2,1,15,100,1,0,0,2,-1,-1,-1,-1,5,2,2,110,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
27571,"","","",27571,0,27571,1,1,30281,3,1,20881,"",0,"",12012,"",0,"",0,2,1,80,100,1,0,0,10,24,-1,-1,-1,5,1,1,415,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",1,175,"",182,"",-1,"",-1,"",""
27572,"","","",27572,0,27572,1,1,30101,4,1,20882,"",0,"",12004,"",0,"",0,2,1,100,100,1,0,0,2,8,-1,-1,-1,1,1,1,305,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",1,175,"",182,"",-1,"",-1,"",""
27591,"","","",27591,0,27591,1,1,30161,3,1,27591,"",0,"",12010,"",0,"",0,2,1,40,100,1,0,0,8,-1,-1,-1,-1,5,1,1,115,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
27601,"","","",27601,0,27601,1,1,30011,4,1,27601,"",0,"",12003,"",0,"",0,2,1,35,100,1,0,0,1,-1,-1,-1,-1,5,1,1,130,5,0,1,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
27661,"","","",27661,0,27661,1,1,30221,3,1,27661,"",0,"",12008,"",0,"",0,2,1,110,100,1,0,0,6,24,-1,-1,-1,1,1,1,295,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",1,193,"",416,"",-1,"",-1,"",""
27662,"","","",27662,0,27662,1,1,30311,4,1,27662,"",0,"",12002,"",0,"",0,2,2,60,100,1,0,0,0,41,-1,-1,-1,5,1,1,510,5,0,0,100,1,5,0,0,0,8,3,"",0,25,"",0,"",0,"",0,"",0,"",0,-1,"",1,193,"",416,"",-1,"",-1,"",""
27671,"","","",27671,27671,27671,1,1,30041,5,1,27673,"",0,"",12006,"",0,"",0,2,1,90,100,1,0,0,4,7,-1,-1,-1,5,1,1,315,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",107100,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
27701,"","","",27701,0,27701,1,1,30011,3,1,27701,"",0,"",12003,"",0,"",0,2,1,125,100,1,0,0,1,7,-1,-1,-1,1,1,1,165,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",205100,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
27711,"","","",27711,0,27711,1,1,30281,3,1,27711,"",0,"",12012,"",0,"",0,2,1,90,100,1,0,0,10,31,-1,-1,-1,1,1,1,240,5,0,0,90,1,25,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
27712,"","","",27712,0,27712,1,1,30311,4,1,27712,"",0,"",12002,"",0,"",0,2,1,105,100,1,0,3,0,38,-1,-1,-1,1,1,1,330,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
27721,"","","",27721,0,27721,1,1,30251,3,1,27721,"",0,"",12011,"",0,"",0,2,1,60,100,1,1,0,9,25,-1,-1,-1,5,1,1,365,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",1,49,"",771,"",-1,"",-1,"",""
27722,"","","",27722,0,27722,1,1,30281,4,1,27722,"",0,"",12012,"",0,"",0,2,1,90,100,1,0,0,10,41,-1,-1,-1,1,1,1,280,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",113030,"",0,"",0,"",0,-1,"",1,49,"",771,"",-1,"",-1,"",""
27731,"","","",27731,0,27731,1,1,30101,3,1,27731,"",0,"",12004,"",0,"",0,2,1,90,100,1,0,0,2,20,-1,-1,-1,1,1,1,220,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",27731,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
27732,"","","",27732,0,27732,1,1,30251,4,1,27732,"",0,"",12011,"",0,"",0,2,2,90,100,1,0,0,9,26,-1,-1,-1,1,1,1,245,5,0,1,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
27741,"","","",27741,0,27741,1,1,30281,3,1,27741,"",0,"",12012,"",0,"",0,2,2,90,100,1,0,3,10,18,-1,-1,-1,1,1,1,285,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
27742,"","","",27742,0,27742,1,1,30281,4,1,27742,"",0,"",12012,"",0,"",0,2,2,20,100,1,0,0,10,38,-1,-1,-1,5,3,3,305,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
27751,"","","",27751,0,27751,1,1,30281,3,1,27751,"",0,"",12012,"",0,"",0,2,1,125,100,1,0,8,10,22,-1,-1,-1,1,1,1,305,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
27752,"","","",27752,0,27752,1,1,30281,4,1,27752,"",0,"",12012,"",0,"",0,2,1,100,100,1,0,0,10,20,-1,-1,-1,1,1,1,290,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
27761,"","","",27761,0,27761,1,1,30011,3,1,27761,"",0,"",12003,"",0,"",0,2,1,100,100,1,0,8,1,17,-1,-1,-1,5,1,1,440,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
27762,"","","",27762,27762,27762,1,1,30011,4,1,27762,"",0,"",12003,"",0,"",0,2,1,110,100,1,0,0,1,12,-1,-1,-1,1,1,1,325,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",27762,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
27771,"","","",27771,0,27771,1,1,30251,3,1,27771,"",0,"",12011,"",0,"",0,2,1,100,100,1,0,0,9,10,-1,-1,-1,1,1,1,305,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
27772,"","","",27772,27772,27772,1,1,30251,4,1,27772,"",0,"",12011,"",0,"",0,2,1,105,100,1,0,0,9,38,-1,-1,-1,5,1,1,440,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",27772,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
27781,"","","",27781,0,27781,1,1,30191,3,1,27781,"",0,"",12009,"",0,"",0,2,1,18,100,1,0,0,7,18,-1,-1,-1,1,5,5,320,5,0,0,100,1,15,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
27782,"","","",27782,0,27782,1,1,30131,4,1,27782,"",0,"",12007,"",0,"",0,2,1,95,100,1,0,0,5,18,-1,-1,-1,1,1,1,385,5,0,0,100,1,5,0,0,0,8,2,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
27791,"","","",27791,0,27791,1,1,30251,3,1,27791,"",0,"",12011,"",0,"",0,2,2,95,100,1,0,0,9,16,-1,-1,-1,1,1,1,370,5,0,0,100,1,5,15,15,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
27792,"","","",27792,0,27792,1,1,30251,4,1,27792,"",0,"",12011,"",0,"",0,2,2,70,100,1,0,0,9,7,-1,-1,-1,1,1,1,305,5,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",172000,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
28021,"","","",28023,0,28021,1,0,0,3,1,28021,"",0,"",12002,"",0,"",0,2,6,16,100,1,0,0,-1,-1,-1,-1,-1,1,1,1,0,5,0,0,100,0,0,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
28022,"","","",28022,0,28021,1,0,0,4,1,28022,"",0,"",12002,"",0,"",0,2,6,25,100,1,0,0,-1,-1,-1,-1,-1,1,1,1,0,5,0,0,100,0,0,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
28023,"","","",28021,0,28021,1,0,0,5,1,28023,"",12015,"",0,"",0,"",0,2,6,25,100,1,0,0,-1,-1,-1,-1,-1,1,1,1,0,5,0,0,100,0,0,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
28041,"","","",28041,0,28041,1,0,0,28,1,28041,"",0,"",12002,"",0,"",0,2,5,60,100,1,0,0,-1,-1,-1,-1,-1,5,1,1,0,5,12,1,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
28042,"","","",28042,0,28042,1,0,0,29,1,28042,"",0,"",12002,"",0,"",0,2,1,150,100,1,0,0,0,-1,-1,-1,-1,5,1,1,0,5,12,1,100,1,5,0,0,0,0,0,"",0,0,"",0,"",219100,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
28044,"","","",28044,0,28044,1,0,0,28,1,28044,"",0,"",12002,"",0,"",0,2,1,150,100,1,0,0,0,-1,-1,-1,-1,5,1,1,0,5,12,1,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
28045,"","","",28045,0,28045,1,0,0,31,1,28045,"",0,"",0,"",0,"",0,6,0,0,100,1,0,0,-1,-1,-1,-1,-1,5,1,1,0,0,0,1,100,1,5,0,0,0,0,0,"",0,0,"",0,"",48001,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
28046,"","","",28046,0,28046,1,0,0,32,1,10018,"",0,"",0,"",0,"",0,5,0,0,100,1,0,0,-1,-1,-1,-1,-1,10,1,1,0,0,0,1,100,1,5,0,0,0,0,0,"",0,0,"",0,"",580401,"",580402,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
28047,"","","",28047,0,28046,1,0,0,33,1,28047,"",0,"",12014,"",0,"",0,6,0,0,100,1,0,0,-1,-1,-1,-1,-1,5,1,1,0,0,0,1,100,1,5,0,0,0,0,0,"",0,0,"",0,"",580422,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
28048,"","","",28042,0,0,1,0,0,29,1,28042,"",0,"",0,"",0,"",0,0,0,0,100,0,0,0,0,-1,-1,-1,-1,5,1,1,0,0,12,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
28050,"","","",28050,-1,28050,1,0,0,19,1,0,"",0,"",0,"",0,"",3,0,0,100,100,0,0,0,-1,-1,-1,-1,-1,10,1,1,0,0,0,0,100,0,0,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
28061,"","","",28061,0,28061,1,0,0,1,1,28061,"",0,"",12007,"",0,"",1,2,1,100,100,1,0,0,5,-1,-1,-1,-1,1,1,1,0,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",106030,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
28062,"","","",28062,0,28062,1,0,0,2,1,28062,"",30031,"",12003,"",0,"",1,2,1,60,100,1,0,0,1,-1,-1,-1,-1,5,1,1,0,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
28063,"","","",28063,0,28063,1,0,0,2,1,28062,"",0,"",32181,"",0,"",1,6,0,0,100,0,0,0,-1,-1,-1,-1,13,5,1,1,0,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",138080,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
28064,"","","",28064,0,28062,1,0,0,2,1,28062,"",30031,"",12003,"",0,"",1,2,1,30,100,1,0,3,1,-1,-1,-1,-1,5,4,4,0,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
28441,"","","",28441,0,28441,1,0,0,3,1,0,"",0,"",12002,"",0,"",0,2,1,10,100,1,0,0,0,-1,-1,-1,-1,5,1,1,0,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
29061,"","","",29071,0,29061,1,0,0,3,1,29071,"",0,"",12008,"",0,"",0,2,1,150,100,1,0,0,6,-1,-1,-1,-1,5,1,1,0,5,12,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
29062,"","","",30245,0,29062,1,1,30221,2,2,12001,"",30241,"",12008,"",0,"",1,2,1,10,100,1,0,0,6,-1,-1,-1,-1,5,6,6,0,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
29071,"","","",29071,0,29071,1,1,30221,3,1,29071,"",0,"",12008,"",0,"",0,2,1,45,100,1,0,0,6,-1,-1,-1,-1,5,1,1,175,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
29081,"","","",29081,0,29081,1,1,30131,3,1,29081,"",0,"",12007,"",0,"",0,2,2,90,100,1,0,0,5,11,-1,-1,-1,1,1,1,160,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
29091,"","","",29091,0,29091,1,0,0,3,1,29091,"",0,"",12007,"",0,"",0,2,2,165,100,1,0,0,5,11,-1,-1,-1,5,1,1,0,5,12,0,100,1,5,0,0,0,2,2,"",0,0,"",106000,"",111030,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
29092,"","","",30283,0,29092,1,0,0,2,5,12001,"",0,"",30281,"",0,"",1,2,1,43,100,1,0,0,10,-1,-1,-1,-1,1,2,2,0,5,0,0,95,1,5,0,0,0,0,0,"",0,0,"",0,"",108060,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
29093,"","","",30113,0,29093,1,0,0,2,5,12001,"",0,"",30111,"",0,"",1,2,2,75,100,1,0,0,2,-1,-1,-1,-1,1,1,1,0,5,0,0,95,1,5,0,0,0,0,0,"",0,0,"",0,"",218050,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
29094,"","","",30152,0,29094,1,0,0,2,2,12001,"",30151,"",12007,"",0,"",1,2,2,12,100,1,0,0,5,-1,-1,-1,-1,5,3,3,0,5,0,0,90,1,5,0,0,0,0,0,"",0,0,"",0,"",111030,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
29095,"","","",30043,0,29095,1,0,0,2,5,12001,"",0,"",30041,"",0,"",1,2,1,75,100,1,0,0,4,-1,-1,-1,-1,1,1,1,0,5,0,0,95,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
29096,"","","",30103,0,29096,1,0,0,2,5,12001,"",0,"",30101,"",0,"",1,2,1,37,100,1,0,0,2,-1,-1,-1,-1,1,2,2,0,5,0,0,95,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
29097,"","","",33061,0,29097,1,0,0,2,1,12001,"",0,"",0,"",0,"",1,6,0,0,100,0,0,0,-1,-1,-1,-1,13,10,1,1,15,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",114100,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
29098,"","","",30153,0,29098,1,0,0,2,2,12001,"",30151,"",12007,"",0,"",1,2,2,15,100,1,0,0,5,-1,-1,-1,-1,5,3,3,0,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",111030,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
29121,"","","",29121,0,29121,1,1,30281,3,1,29161,"",0,"",12012,"",0,"",0,2,1,70,100,1,0,3,10,18,-1,-1,-1,5,1,1,410,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",110050,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
29122,"","","",29122,0,29122,1,1,30281,4,1,29162,"",0,"",12012,"",0,"",0,2,1,100,100,1,0,0,10,18,-1,-1,-1,1,1,1,225,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
29131,"","","",29131,0,29131,1,0,0,3,1,29131,"",0,"",12010,"",0,"",0,2,1,100,100,1,0,0,8,-1,-1,-1,-1,5,1,1,0,5,12,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",134020,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
29132,"","","",29132,0,29132,1,0,0,2,2,12001,"",0,"",32131,"",0,"",1,6,0,0,100,1,0,0,-1,-1,-1,-1,-1,5,1,1,0,5,0,1,100,1,5,0,0,0,0,0,"",0,0,"",0,"",133020,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
29133,"","","",29133,0,29133,1,0,0,1,1,12001,"",0,"",12012,"",0,"",1,2,1,60,100,1,0,0,10,-1,-1,-1,-1,1,1,1,0,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
29151,"","","",29151,0,29151,1,1,30281,3,1,29151,"",0,"",12012,"",0,"",0,2,1,90,100,1,0,0,10,18,-1,-1,-1,1,1,1,280,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",218100,"",0,"",0,"",0,-1,"",1,440,"",239,"",-1,"",-1,"",""
29161,"","","",29161,0,29161,1,0,0,3,1,29161,"",0,"",12012,"",0,"",0,2,1,130,100,1,0,3,10,18,-1,-1,-1,5,1,1,0,5,12,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",110050,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
29162,"","","",29162,0,29162,1,0,0,4,1,29162,"",0,"",12012,"",0,"",0,2,1,90,100,1,0,0,10,18,-1,-1,-1,5,1,1,0,5,12,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
29163,"","","",29161,0,29163,1,0,0,3,1,29161,"",0,"",0,"",0,"",0,7,0,0,100,0,0,0,-1,-1,-1,-1,-1,5,1,1,0,5,12,0,100,0,0,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
29164,"","","",29161,0,29164,1,0,0,3,1,29161,"",30301,"",12012,"",0,"",0,2,6,200,100,1,0,3,-1,18,-1,-1,-1,5,1,1,0,5,12,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
29165,"","","",31011,31011,29165,1,0,0,2,1,12001,"",0,"",29165,"",0,"",1,3,8,10,100,1,0,0,-1,-1,-1,-1,11,2,1,1,25,3,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
29166,"","","",31021,31021,29166,1,0,0,2,1,12001,"",0,"",29166,"",0,"",1,3,8,10,100,1,0,0,-1,-1,-1,-1,11,6,1,1,65,3,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
29201,"","","",29201,0,29201,1,1,30281,3,1,29201,"",0,"",12012,"",0,"",0,2,1,70,100,1,0,0,10,18,-1,-1,-1,1,1,1,135,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",134010,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
29211,"","","",29211,0,29211,1,1,30311,3,1,29211,"",0,"",12002,"",0,"",0,2,2,90,100,1,0,0,0,24,-1,-1,-1,1,1,1,305,5,0,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",133010,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
29261,"","","",29261,0,29261,1,0,0,3,1,29261,"",30152,"",12007,"",0,"",0,2,2,50,100,1,0,0,5,21,-1,-1,-1,5,4,4,0,5,12,0,100,1,5,0,0,0,0,0,"",0,0,"",0,"",106070,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
29262,"","","",29262,0,29262,1,0,0,2,1,12001,"",0,"",60001,"",0,"",1,5,0,0,100,0,0,0,0,-1,-1,-1,12,10,1,1,0,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",126030,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
29263,"","","",29263,0,29263,1,0,0,0,4,29263,"",0,"",0,"",0,"",0,3,9,100,100,1,0,0,-1,-1,-1,-1,-1,10,1,1,0,0,0,1,100,0,0,0,0,0,0,0,"",0,0,"",0,"",0,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
29264,"","","",29263,0,29264,1,0,0,0,1,29263,"",0,"",0,"",0,"",0,2,4,100,100,1,0,0,0,-1,-1,-1,-1,4,1,1,0,0,0,0,100,0,0,0,0,0,0,0,"",0,0,"",0,"",106010,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
29265,"","","",29263,0,29265,1,0,0,0,4,29264,"",0,"",0,"",0,"",0,2,4,100,100,1,0,0,0,-1,-1,-1,-1,4,1,1,0,0,0,0,100,0,0,0,0,0,0,0,"",0,0,"",0,"",106010,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
29266,"","","",29263,0,29266,1,0,0,0,1,29264,"",0,"",0,"",0,"",0,2,4,100,100,1,0,0,0,-1,-1,-1,-1,4,1,1,0,0,0,0,100,0,0,0,0,0,0,0,"",0,0,"",0,"",106010,"",0,"",0,"",0,-1,"",0,-1,"",-1,"",-1,"",-1,"",""
