int 0,string2 1,string2 2,string2 3,string2 4,string2 5,string2 6,string2 7,string2 8,string2 9,string2 10,string2 11,string2 12,string2 13,string2 14,string2 15,string2 16,string3 17,int 18,int 19,int 20,string2 21,string2 22,string2 23,int 24,int 25,float 26,string3 27,string3 28,string3 29,string3 30,string3 31,string3 32,float 33,float 34,float 35,float 36,float 37,float 38,float 39,float 40,float 41,float 42,float 43,float 44,bool 45,bool 46,int 47,int 48,string2 49,float 50,int 51,float 52,float 53,float 54,float 55,int 56,float 57,float 58,float 59,float 60,bool 61,bool 62
1030607,"Z2028_daft_220","Z2028_daft_450","","","","","","","","","","","","","","","bg_d0306",4,1,9,"","d0306_railcam","d0306p",-99,0,4,"d03","d03npc","d03gim","d03prcs","","d03ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1030608,"A2028_daft_419","","","","","","","","","","","","","","","","bg_d0306",4,1,9,"","d0306_railcam","d0306p",-99,0,4,"d03","d03npc","d03gim","d03prcs","","d03ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1030800,"FirstPast","FinalPast","","","","","","","","","","","","","","","bg_d0308",3,1,9,"","cam01_railcam","d0308p",-99,0,4,"d03","d03npc","d03gim","d03prcs","","d03ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1030801,"FirstPresent","FinalPresent","","","","","","","","","","","","","","","bg_d0308",4,1,9,"","cam01_railcam","d0308p",-99,0,4,"d03","d03npc","d03gim","d03prcs","","d03ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1030802,"A2020_dbef_120","A2020_dbef_170","","","","","","","","","","","","","","","bg_d0308",3,1,9,"","cam01_railcam","d0308p",-99,0,4,"d03","d03npc","d03gim","d03prcs","","d03ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1030803,"A2020_dbef_171","","","","","","","","","","","","","","","","bg_d0308",3,1,2,"","cam01_railcam","d0308p",-99,0,4,"d03","d03npc","d03gim","d03prcs","","d03ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1030804,"A2020_dbef_172","","","","","","","","","","","","","","","","bg_d0308",3,1,1,"","cam01_railcam","d0308p",-99,0,4,"d03","d03npc","d03gim","d03prcs","","d03ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1030805,"A2020_dbef_173","A2020_dbef_190","","","","","","","","","","","","","","","bg_d0308",3,1,9,"","cam01_railcam","d0308p",-99,0,4,"d03","d03npc","d03gim","d03prcs","","d03ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1030806,"A2028_daft_220","A2028_daft_280","","","","","","","","","","","","","","","bg_d0308",4,1,9,"","cam01_railcam","d0308p",-99,0,4,"d03","d03npc","d03gim","d03prcs","","d03ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1030807,"P2028_daft_280","","","","","","","","","","","","","","","","bg_d0308",4,1,9,"","cam01_railcam","d0308p",-99,0,4,"d03","d03npc_P28_280","d03gim","d03prcs","","d03ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1030808,"A2028_daft_290","A2028_daft_450","","","","","","","","","","","","","","","bg_d0308",4,0,9,"","cam01_railcam","d0308p",-99,0,4,"d03","d03npc","d03gim","d03prcs","","d03ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1030809,"P2028_daft_290","P2028_daft_450","","","","","","","","","","","","","","","bg_d0308",4,0,9,"","cam01_railcam","d0308p",-99,0,4,"d03","d03npc_P28_280","d03gim","d03prcs","","d03ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1030810,"Z2028_daft_290","Z2028_daft_450","","","","","","","","","","","","","","","bg_d0308",4,0,9,"","cam01_railcam","d0308p",-99,0,4,"d03","d03npc_P28_280","d03gim","d03prcs","","d03ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1030811,"A2020_dbef_199","","","","","","","","","","","","","","","","bg_d0308",3,1,9,"","cam01_railcam","d0308p",-99,0,4,"d03","d03npc","d03gim","d03prcs","","d03ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1030812,"A2028_daft_419","","","","","","","","","","","","","","","","bg_d0308",4,1,9,"","cam01_railcam","d0308p",-99,0,4,"d03","d03npc","d03gim","d03prcs","","d03ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,0,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040100,"FirstPast","FinalPast","","","","","","","","","","","","","","","bg_d0401",3,1,1,"","cam01_railcam","d0401p",0,0,4,"d04","d04npc","d04gim","d04prcs","","d04ctrl",1500,2000,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,1,1,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040101,"FirstPresent","FinalPresent","","","","","","","","","","","","","","","bg_d0401",4,1,4,"","cam01_railcam","d0401p",1,0,4,"d04","d04npc","d04gim","d04prcs","","d04ctrl",1500,2000,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040102,"A2020_dbef_120","A2020_dbef_190","","","","","","","","","","","","","","","bg_d0401",3,1,1,"","cam01_railcam","d0401p",0,0,4,"d04","d04npc","d04gim","d04prcs","","d04ctrl",1500,2000,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,1,1,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040103,"A2028_daft_290","","","","","","","","","","","","","","","","bg_d0401",4,1,4,"","cam01_railcam","d0401p",1,0,4,"d04","d04npc","d04gim","d04prcs","","d04ctrl",1500,2000,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040104,"A2028_daft_300","A2028_daft_450","","","","","","","","","","","","","","","bg_d0401",4,1,4,"","cam01_railcam","d0401p",1,0,4,"d04","d04npc","d04gim","d04prcs","","d04ctrl",1500,2000,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040105,"P2028_daft_300","P2028_daft_450","","","","","","","","","","","","","","","bg_d0401",4,1,4,"","cam01_railcam","d0401p",1,0,4,"d04","d04npc_P28_300","d04gim","d04prcs","","d04ctrl",1500,2000,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040106,"Z2028_daft_390","Z2028_daft_450","","","","","","","","","","","","","","","bg_d0401",4,1,4,"","cam01_railcam","d0401p",1,0,4,"d04","d04npc","d04gim","d04prcs","","d04ctrl",1500,2000,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040107,"A2020_dbef_199","","","","","","","","","","","","","","","","bg_d0401",3,1,1,"","cam01_railcam","d0401p",0,0,4,"d04","d04npc","d04gim","d04prcs","","d04ctrl",1500,2000,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,1,1,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040108,"A2028_daft_419","","","","","","","","","","","","","","","","bg_d0401",4,1,4,"","cam01_railcam","d0401p",1,0,4,"d04","d04npc","d04gim","d04prcs","","d04ctrl",1500,2000,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040200,"FirstPast","FinalPast","","","","","","","","","","","","","","","bg_d0402",3,1,1,"","cam01_railcam","d0402p",0,0,4,"d04","d04npc","d04gim","d04prcs","","d04ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,1,1,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040201,"FirstPresent","FinalPresent","","","","","","","","","","","","","","","bg_d0402",4,1,4,"","cam01_railcam","d0402p",0,0,4,"d04","d04npc","d04gim","d04prcs","","d04ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040202,"A2020_dbef_120","A2020_dbef_190","","","","","","","","","","","","","","","bg_d0402",3,1,1,"","cam01_railcam","d0402p",0,0,4,"d04","d04npc","d04gim","d04prcs","","d04ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,1,1,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040203,"A2028_daft_290","","","","","","","","","","","","","","","","bg_d0402",4,1,4,"","cam01_railcam","d0402p",0,0,4,"d04","d04npc","d04gim","d04prcs","","d04ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040204,"A2028_daft_300","A2028_daft_450","","","","","","","","","","","","","","","bg_d0402",4,1,4,"","cam01_railcam","d0402p",0,0,4,"d04","d04npc","d04gim","d04prcs","","d04ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040205,"P2028_daft_300","P2028_daft_450","","","","","","","","","","","","","","","bg_d0402",4,1,4,"","cam01_railcam","d0402p",0,0,4,"d04","d04npc_P28_300","d04gim","d04prcs","","d04ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040206,"Z2028_daft_390","Z2028_daft_450","","","","","","","","","","","","","","","bg_d0402",4,1,4,"","cam01_railcam","d0402p",0,0,4,"d04","d04npc","d04gim","d04prcs","","d04ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040207,"A2020_dbef_199","","","","","","","","","","","","","","","","bg_d0402",3,1,1,"","cam01_railcam","d0402p",0,0,4,"d04","d04npc","d04gim","d04prcs","","d04ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.05,1,1,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040208,"A2028_daft_419","","","","","","","","","","","","","","","","bg_d0402",4,1,4,"","cam01_railcam","d0402p",0,0,4,"d04","d04npc","d04gim","d04prcs","","d04ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040300,"FirstPast","FinalPast","","","","","","","","","","","","","","","bg_d0403",3,1,1,"","cam01_railcam","d0403p",0,0,4,"d04","d04npc","d04gim","d04prcs","","d04ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040301,"FirstPresent","FinalPresent","","","","","","","","","","","","","","","bg_d0403",4,1,4,"","cam01_railcam","d0403p",1,0,4,"d04","d04npc","d04gim","d04prcs","","d04ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040302,"A2020_dbef_120","A2020_dbef_190","","","","","","","","","","","","","","","bg_d0403",3,1,1,"","cam01_railcam","d0403p",0,0,4,"d04","d04npc","d04gim","d04prcs","","d04ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040303,"A2028_daft_290","","","","","","","","","","","","","","","","bg_d0403",4,1,4,"","cam01_railcam","d0403p",1,0,4,"d04","d04npc","d04gim","d04prcs","","d04ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040304,"A2028_daft_300","","","","","","","","","","","","","","","","bg_d0403",4,2,5,"","cam01_railcam","d0403p",1,0,4,"d04","d04npc","d04gim","d04prcs","","d04ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040305,"A2028_daft_310","A2028_daft_450","","","","","","","","","","","","","","","bg_d0403",4,1,4,"","cam01_railcam","d0403p",1,0,4,"d04","d04npc","d04gim","d04prcs","","d04ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040306,"P2028_daft_300","P2028_daft_450","","","","","","","","","","","","","","","bg_d0403",4,1,4,"","cam01_railcam","d0403p",1,0,4,"d04","d04npc_P28_300","d04gim","d04prcs","","d04ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040307,"Z2028_daft_390","Z2028_daft_450","","","","","","","","","","","","","","","bg_d0403",4,1,4,"","cam01_railcam","d0403p",1,0,4,"d04","d04npc","d04gim","d04prcs","","d04ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040308,"A2020_dbef_199","","","","","","","","","","","","","","","","bg_d0403",3,1,1,"","cam01_railcam","d0403p",0,0,4,"d04","d04npc","d04gim","d04prcs","","d04ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040309,"A2028_daft_419","","","","","","","","","","","","","","","","bg_d0403",4,1,4,"","cam01_railcam","d0403p",1,0,4,"d04","d04npc","d04gim","d04prcs","","d04ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040400,"FirstPast","FinalPast","","","","","","","","","","","","","","","bg_d0404",3,1,1,"","cam01_railcam","d0404p",0,0,4,"d04","d04npc","d04gim","d04prcs","","d04ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040401,"FirstPresent","FinalPresent","","","","","","","","","","","","","","","bg_d0404",4,1,4,"","cam01_railcam","d0404p",0,0,4,"d04","d04npc","d04gim","d04prcs","","d04ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040402,"A2020_dbef_120","A2020_dbef_190","","","","","","","","","","","","","","","bg_d0404",3,1,1,"","cam01_railcam","d0404p",0,0,4,"d04","d04npc","d04gim","d04prcs","","d04ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040403,"A2028_daft_290","","","","","","","","","","","","","","","","bg_d0404",4,0,6,"","cam01_railcam","d0404p",0,0,4,"d04","d04npc","d04gim","d04prcs","","d04ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040404,"A2028_daft_300","","","","","","","","","","","","","","","","bg_d0404",4,2,5,"","cam01_railcam","d0404p",0,0,4,"d04","d04npc","d04gim","d04prcs","","d04ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040405,"A2028_daft_310","A2028_daft_450","","","","","","","","","","","","","","","bg_d0404",4,1,1,"","cam01_railcam","d0404p",0,0,4,"d04","d04npc","d04gim","d04prcs","","d04ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040406,"P2028_daft_300","","","","","","","","","","","","","","","","bg_d0404",4,1,4,"","cam01_railcam","d0404p",0,0,4,"d04","d04npc_P28_300","d04gim","d04prcs","","d04ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040407,"Z2028_daft_390","Z2028_daft_450","","","","","","","","","","","","","","","bg_d0404",4,1,4,"","cam01_railcam","d0404p",0,0,4,"d04","d04npc","d04gim","d04prcs","","d04ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040408,"A2020_dbef_199","","","","","","","","","","","","","","","","bg_d0404",3,1,1,"","cam01_railcam","d0404p",0,0,4,"d04","d04npc","d04gim","d04prcs","","d04ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040409,"A2028_daft_419","","","","","","","","","","","","","","","","bg_d0404",4,1,4,"","cam01_railcam","d0404p",0,0,4,"d04","d04npc","d04gim","d04prcs","","d04ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040410,"P2028_daft_310","P2028_daft_450","","","","","","","","","","","","","","","bg_d0404",4,1,1,"","cam01_railcam","d0404p",0,0,4,"d04","d04npc","d04gim","d04prcs","","d04ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040500,"FirstPast","FinalPast","","","","","","","","","","","","","","","bg_d0405",3,1,1,"","cam01_railcam","d0405p",0,0,4,"d04","d04npc","d04gim","d04prcs","","d04ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040501,"FirstPresent","FinalPresent","","","","","","","","","","","","","","","bg_d0405",4,1,4,"","cam01_railcam","d0405p",0,0,4,"d04","d04npc","d04gim","d04prcs","","d04ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.15,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040502,"A2020_dbef_120","A2020_dbef_190","","","","","","","","","","","","","","","bg_d0405",3,1,1,"","cam01_railcam","d0405p",0,0,4,"d04","d04npc","d04gim","d04prcs","","d04ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040503,"A2028_daft_290","","","","","","","","","","","","","","","","bg_d0405",4,1,4,"","cam01_railcam","d0405p",0,0,4,"d04","d04npc","d04gim","d04prcs","","d04ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.15,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040504,"A2028_daft_300","A2028_daft_450","","","","","","","","","","","","","","","bg_d0405",4,1,4,"","cam01_railcam","d0405p",0,0,4,"d04","d04npc","d04gim","d04prcs","","d04ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.15,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040505,"P2028_daft_300","P2028_daft_450","","","","","","","","","","","","","","","bg_d0405",4,1,4,"","cam01_railcam","d0405p",0,0,4,"d04","d04npc_P28_300","d04gim","d04prcs","","d04ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.15,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040506,"Z2028_daft_390","Z2028_daft_450","","","","","","","","","","","","","","","bg_d0405",4,1,4,"","cam01_railcam","d0405p",0,0,4,"d04","d04npc","d04gim","d04prcs","","d04ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.15,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040507,"A2020_dbef_199","","","","","","","","","","","","","","","","bg_d0405",3,1,1,"","cam01_railcam","d0405p",0,0,4,"d04","d04npc","d04gim","d04prcs","","d04ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040508,"A2028_daft_419","","","","","","","","","","","","","","","","bg_d0405",4,1,4,"","cam01_railcam","d0405p",0,0,4,"d04","d04npc","d04gim","d04prcs","","d04ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.15,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040600,"FirstPast","FinalPast","","","","","","","","","","","","","","","bg_d0406",3,1,1,"","cam01_railcam","d0406p",0,0,4,"d04","d04npc","d04gim","d04prcs","","d04ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040601,"FirstPresent","FinalPresent","","","","","","","","","","","","","","","bg_d0406",4,1,4,"","cam01_railcam","d0406p",1,0,4,"d04","d04npc","d04gim","d04prcs","","d04ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040602,"A2020_dbef_120","A2020_dbef_181","","","","","","","","","","","","","","","bg_d0406",3,1,1,"","cam01_railcam","d0406p",0,0,4,"d04","d04npc","d04gim","d04prcs","","d04ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040603,"A2020_dbef_182","A2020_dbef_190","","","","","","","","","","","","","","","bg_d0406",3,2,2,"","cam01_railcam","d0406p",0,0,4,"d04","d04npc","d04gim","d04prcs","","d04ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040604,"A2028_daft_290","","","","","","","","","","","","","","","","bg_d0406",4,1,4,"","cam01_railcam","d0406p",1,0,4,"d04","d04npc","d04gim","d04prcs","","d04ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040605,"A2028_daft_300","","","","","","","","","","","","","","","","bg_d0406",4,2,5,"","cam01_railcam","d0406p",1,0,4,"d04","d04npc","d04gim","d04prcs","","d04ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040606,"A2028_daft_310","A2028_daft_450","","","","","","","","","","","","","","","bg_d0406",4,1,4,"","cam01_railcam","d0406p",1,0,4,"d04","d04npc","d04gim","d04prcs","","d04ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040607,"P2028_daft_300","P2028_daft_10000","","","","","","","","","","","","","","","bg_d0406",4,1,4,"","cam01_railcam","d0406p",1,0,4,"d04","d04npc_P28_300","d04gim","d04prcs","","d04ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040608,"Z2028_daft_390","Z2028_daft_450","","","","","","","","","","","","","","","bg_d0406",4,1,4,"","cam01_railcam","d0406p",1,0,4,"d04","d04npc","d04gim","d04prcs","","d04ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2028_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
1040609,"A2020_dbef_199","","","","","","","","","","","","","","","","bg_d0406",3,1,1,"","cam01_railcam","d0406p",0,0,4,"d04","d04npc","d04gim","d04prcs","","d04ctrl",150,200,0.06,0.06,0.06,0.01,0.01,0.01,15,50,10,0.1,1,1,0,0,"2020_DW",10,-1,1000,1000,1000,1000,-1,1000,1000,1000,1000,0,1
