string2 0,int 1,int 2,int 3,string2 4,int 5,int 6,string2 7,string2 8,int 9
"FLAG_MAIN_22_513",21253,440,150,"d",906,0,"start_00","P2028_daft_446",1
"FLAG_MAIN_22_514",21254,440,150,"d",906,0,"start_00","P2028_daft_446",1
"FLAG_MAIN_22_515",21255,440,150,"d",906,0,"start_00","P2028_daft_446",1
"FLAG_MAIN_22_516",21256,440,150,"d",906,0,"start_00","P2028_daft_446",1
"FLAG_MAIN_22_517",21257,440,150,"d",906,0,"start_00","P2028_daft_446",1
"FLAG_MAIN_22_519",21259,440,150,"d",906,0,"start_00","P2028_daft_446",1
"FLAG_MAIN_22_520",21260,440,150,"d",906,0,"start_00","P2028_daft_446",1
"FLAG_MAIN_22_530",21270,440,150,"d",906,0,"start_00","P2028_daft_446",1
"FLAG_MAIN_22_531",21271,440,150,"d",906,0,"start_00","P2028_daft_446",1
"FLAG_MAIN_22_532",21272,440,150,"d",906,0,"start_00","P2028_daft_446",1
"FLAG_MAIN_22_533",21273,440,150,"d",906,0,"start_00","P2028_daft_446",1
"FLAG_MAIN_22_540",21280,440,150,"d",906,0,"start_00","P2028_daft_446",1
"FLAG_MAIN_22_541",21281,440,150,"d",906,0,"start_00","P2028_daft_446",1
"FLAG_MAIN_22_542",21282,440,150,"d",906,0,"start_00","P2028_daft_446",1
"FLAG_MAIN_22_543",21283,440,150,"d",906,0,"start_00","P2028_daft_446",1
"FLAG_MAIN_22_544",21284,440,150,"d",906,0,"start_00","P2028_daft_446",1
"FLAG_MAIN_22_545",21285,440,150,"d",906,0,"start_00","P2028_daft_446",1
"FLAG_MAIN_22_546",21286,440,150,"d",906,0,"start_00","P2028_daft_446",1
"FLAG_MAIN_22_547",21287,440,150,"d",906,0,"start_00","P2028_daft_446",1
"FLAG_MAIN_22_550",21290,440,150,"d",906,0,"start_00","P2028_daft_446",1
"FLAG_MAIN_22_551",21291,440,150,"d",906,0,"start_00","P2028_daft_446",1
"FLAG_MAIN_22_552",21292,440,150,"d",906,0,"start_00","P2028_daft_446",1
"FLAG_MAIN_22_553",21293,440,150,"d",906,0,"start_00","P2028_daft_446",1
"FLAG_MAIN_22_555",21295,440,150,"d",906,0,"start_00","P2028_daft_446",1
"FLAG_MAIN_22_560",21300,440,170,"d",907,0,"start_00","P2028_daft_447",1
"FLAG_MAIN_22_563",21303,440,170,"d",907,0,"start_00","P2028_daft_447",1
"FLAG_MAIN_22_565",21305,440,170,"d",907,0,"start_00","P2028_daft_447",1
"FLAG_MAIN_22_570",21310,440,170,"d",907,0,"start_00","P2028_daft_447",1
"FLAG_MAIN_22_580",21320,440,180,"d",907,0,"start_00","P2028_daft_447",1
"FLAG_MAIN_22_590",21330,440,180,"d",907,0,"start_00","P2028_daft_447",1
"FLAG_MAIN_22_600",21340,-1,0,"d",907,0,"start_00","P2028_daft_447",1
"FLAG_MAIN_ASSISTANT_1",21400,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_MAIN_ASSISTANT_2",21401,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_MAIN_ASSISTANT_3",21402,-1,0,"t",101,0,"start_01","FirstPresent",1
"FLAG_SUB_010_001_001",25001,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_010_001_002",25002,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_010_001_003",25003,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_010_001_004",25004,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_010_001_005",25005,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_010_001_006",25006,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_010_001_007",25007,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_010_001_008",25008,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_010_001_009",25009,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_010_001_010",25010,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_010_001_011",25011,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_010_001_012",25012,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_010_001_013",25013,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_010_001_014",25014,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_010_001_015",25015,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_010_001_016",25016,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_010_001_017",25017,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_010_001_018",25018,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_010_001_019",25019,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_010_001_020",25020,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_172_001",25021,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_172_002",25022,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_172_003",25023,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_172_004",25024,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_172_005",25025,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_172_006",25026,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_172_007",25027,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_172_008",25028,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_172_009",25029,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_172_010",25030,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_172_011",25031,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_172_012",25032,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_172_013",25033,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_172_014",25034,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_172_015",25035,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_172_016",25036,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_172_017",25037,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_172_018",25038,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_172_019",25039,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_172_020",25040,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_013_001",25041,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_013_002",25042,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_013_003",25043,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_013_004",25044,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_013_005",25045,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_013_006",25046,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_013_007",25047,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_013_008",25048,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_013_009",25049,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_013_010",25050,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_013_011",25051,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_013_012",25052,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_013_013",25053,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_013_014",25054,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_013_015",25055,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_013_016",25056,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_013_017",25057,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_013_018",25058,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_013_019",25059,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_013_020",25060,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_173_001",25061,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_173_002",25062,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_173_003",25063,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_173_004",25064,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_173_005",25065,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_173_006",25066,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_173_007",25067,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_173_008",25068,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_173_009",25069,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_173_010",25070,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_173_011",25071,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_173_012",25072,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_173_013",25073,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_173_014",25074,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_173_015",25075,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_173_016",25076,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_173_017",25077,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_173_018",25078,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_173_019",25079,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_173_020",25080,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_015_001",25081,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_015_002",25082,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_015_003",25083,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_015_004",25084,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_015_005",25085,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_015_006",25086,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_015_007",25087,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_015_008",25088,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_015_009",25089,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_015_010",25090,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_015_011",25091,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_015_012",25092,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_015_013",25093,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_015_014",25094,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_015_015",25095,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_015_016",25096,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_015_017",25097,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_015_018",25098,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_015_019",25099,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_015_020",25100,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_016_001",25101,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_016_002",25102,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_016_003",25103,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_016_004",25104,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_016_005",25105,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_016_006",25106,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_016_007",25107,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_016_008",25108,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_016_009",25109,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_016_010",25110,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_016_011",25111,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_016_012",25112,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_016_013",25113,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_016_014",25114,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_016_015",25115,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_016_016",25116,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_016_017",25117,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_016_018",25118,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_016_019",25119,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_016_020",25120,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_018_001",25121,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_018_002",25122,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_018_003",25123,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_018_004",25124,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_018_005",25125,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_018_006",25126,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_018_007",25127,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_018_008",25128,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_018_009",25129,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_018_010",25130,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_018_011",25131,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_018_012",25132,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_018_013",25133,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_018_014",25134,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_018_015",25135,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_018_016",25136,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_018_017",25137,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_018_018",25138,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_018_019",25139,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_018_020",25140,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_019_001",25141,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_019_002",25142,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_019_003",25143,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_019_004",25144,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_019_005",25145,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_019_006",25146,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_019_007",25147,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_019_008",25148,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_019_009",25149,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_019_010",25150,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_019_011",25151,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_019_012",25152,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_019_013",25153,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_019_014",25154,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_019_015",25155,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_019_016",25156,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_019_017",25157,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_019_018",25158,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_019_019",25159,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_020_019_020",25160,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_024_001",25161,-1,0,"d",404,0,"start_00","FirstPresent",1
"FLAG_SUB_030_024_002",25162,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_024_003",25163,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_024_004",25164,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_024_005",25165,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_024_006",25166,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_024_007",25167,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_024_008",25168,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_024_009",25169,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_024_010",25170,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_024_011",25171,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_024_012",25172,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_024_013",25173,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_024_014",25174,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_024_015",25175,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_024_016",25176,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_024_017",25177,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_024_018",25178,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_024_019",25179,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_024_020",25180,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_183_001",25181,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_183_002",25182,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_183_003",25183,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_183_004",25184,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_183_005",25185,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_183_006",25186,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_183_007",25187,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_183_008",25188,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_183_009",25189,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_183_010",25190,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_183_011",25191,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_183_012",25192,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_183_013",25193,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_183_014",25194,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_183_015",25195,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_183_016",25196,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_183_017",25197,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_183_018",25198,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_183_019",25199,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_183_020",25200,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_027_001",25201,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_027_002",25202,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_027_003",25203,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_027_004",25204,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_027_005",25205,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_027_006",25206,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_027_007",25207,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_027_008",25208,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_027_009",25209,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_027_010",25210,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_027_011",25211,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_027_012",25212,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_027_013",25213,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_027_014",25214,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_027_015",25215,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_027_016",25216,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_027_017",25217,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_027_018",25218,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_027_019",25219,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_027_020",25220,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_028_001",25221,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_028_002",25222,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_028_003",25223,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_028_004",25224,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_028_005",25225,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_028_006",25226,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_028_007",25227,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_028_008",25228,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_028_009",25229,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_028_010",25230,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_028_011",25231,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_028_012",25232,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_028_013",25233,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_028_014",25234,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_028_015",25235,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_028_016",25236,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_028_017",25237,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_028_018",25238,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_028_019",25239,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_028_020",25240,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_029_001",25241,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_029_002",25242,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_029_003",25243,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_029_004",25244,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_029_005",25245,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_029_006",25246,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_029_007",25247,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_029_008",25248,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_029_009",25249,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_029_010",25250,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_029_011",25251,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_029_012",25252,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_029_013",25253,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_029_014",25254,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_029_015",25255,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_029_016",25256,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_029_017",25257,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_029_018",25258,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_029_019",25259,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_029_020",25260,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_030_001",25261,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_030_002",25262,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_030_003",25263,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_030_004",25264,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_030_005",25265,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_030_006",25266,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_030_007",25267,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_030_008",25268,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_030_009",25269,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_030_010",25270,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_030_011",25271,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_030_012",25272,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_030_013",25273,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_030_014",25274,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_030_030_015",25275,-1,0,"t",101,0,"start_00","FirstPresent",1
