int 0,int 1,int 2,empty 3,int 4,int 5,int 6,int 7,int 8,int 9,int 10,int 11,int 12,empty 13,int 14,int 15,int 16,int 17,int 18,empty 19,int 20,int 21,int 22,int 23,int 24,empty 25,int 26,int 27,int 28,int 29,int 30,empty 31,int 32,int 33,int 34,int 35,int 36,empty 37,int 38,int 39,int 40,int 41,int 42,empty 43,int 44,int 45,int 46,int 47,int 48,empty 49,int 50,int 51,int 52,int 53,int 54,empty 55,int 56,int 57,int 58,int 59,int 60,empty 61,int 62,int 63,int 64,int 65,int 66,empty 67,int 68,int 69,int 70,int 71
5980100,59801,0,"",-1,0,0,0,0,0,0,0,25981,"",0,0,0,0,34021,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
5980101,59801,1,"",-1,10,0,15,0,101,0,0,25981,"",30,0,0,0,34021,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
6000100,60001,0,"",-1,0,0,0,0,0,0,0,48821,"",40,0,0,0,48822,"",0,0,0,0,48823,"",0,0,0,0,48824,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
6000101,60001,1,"",-1,10,0,21,0,0,0,0,48821,"",0,0,0,0,48822,"",30,0,0,0,48823,"",0,0,0,0,48824,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
6000102,60001,2,"",-1,20,0,21,0,1,0,0,48821,"",0,0,0,0,48822,"",0,0,0,0,48823,"",30,0,0,0,48824,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
6000103,60001,3,"",-1,30,0,21,0,2,0,0,48821,"",0,0,0,0,48822,"",0,0,0,0,48823,"",0,0,0,0,48824,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
6010100,60101,0,"",-1,0,0,0,0,0,0,0,26012,"",0,0,0,0,30203,"",20,0,0,0,30063,"",20,0,0,0,34051,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
6010101,60101,1,"",-1,10,0,15,0,87,0,0,26012,"",0,0,0,0,30203,"",20,0,0,0,30063,"",20,0,0,0,32031,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
6020100,60201,0,"",-1,0,0,0,0,0,0,0,26021,"",30,0,0,0,30333,"",20,0,0,0,30263,"",20,0,0,0,40001,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
6020101,60201,1,"",-1,10,0,15,0,108,0,0,26021,"",30,0,0,0,30333,"",20,0,0,0,30263,"",20,0,0,0,33051,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
6030100,60301,0,"",-1,0,0,0,0,0,0,0,26031,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
6040100,60401,0,"",-1,0,0,0,0,0,0,0,26041,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
6050100,60501,0,"",-1,0,0,0,0,0,0,0,26051,"",30,0,0,0,30222,"",30,0,0,0,30335,"",20,0,0,0,33041,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",40,0,0,0
6060100,60601,0,"",-1,0,0,0,0,0,0,0,26061,"",20,0,0,0,32201,"",10,0,0,0,0,"",0,0,0,1,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
6060200,60602,0,"",-1,0,0,0,0,0,0,0,26061,"",20,0,0,0,32201,"",10,0,0,0,0,"",0,0,0,1,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
6060201,60602,1,"",-1,0,0,1,0,0,30,0,26061,"",20,0,0,0,32201,"",10,0,0,0,31012,"",30,0,0,1,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
6070100,60701,0,"",-1,0,0,0,0,0,0,0,26071,"",10,0,0,0,30071,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
6090100,60901,0,"",-1,0,0,0,0,0,0,0,26091,"",20,0,0,0,30221,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
6100100,61001,0,"",-1,0,0,0,0,0,0,0,26101,"",20,0,0,0,30082,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
6110100,61101,0,"",-1,0,0,0,0,0,0,0,26111,"",10,0,0,0,30081,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
6120100,61201,0,"",-1,0,0,0,0,0,0,0,26121,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
6130100,61301,0,"",-1,0,0,0,0,0,0,0,26131,"",20,0,0,0,30263,"",30,0,0,0,34052,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
6130101,61301,1,"",-1,10,0,15,0,87,0,0,26131,"",20,0,0,0,30263,"",30,0,0,0,34052,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
6130200,61302,0,"",-1,0,0,0,0,0,0,0,32191,"",10,0,0,0,32201,"",10,0,0,0,32211,"",10,0,0,0,32221,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
6130201,61302,1,"",-1,10,0,21,0,0,0,0,26131,"",50,0,0,0,30263,"",30,0,0,0,30273,"",20,0,0,0,30276,"",40,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
6140100,61401,0,"",-1,0,0,0,0,0,0,0,26141,"",30,0,0,0,30253,"",20,0,0,0,30246,"",20,0,0,0,32201,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
6140101,61401,1,"",-1,10,0,1,0,0,70,0,40002,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
6140102,61401,2,"",-1,20,0,15,0,108,0,0,26141,"",30,0,0,0,30253,"",20,0,0,0,30246,"",20,0,0,0,32201,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
6140200,61402,0,"",-1,0,0,0,0,0,0,0,26141,"",20,0,0,0,30253,"",20,0,0,0,30246,"",20,0,0,0,32201,"",10,0,0,0,34062,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
6140201,61402,1,"",-1,10,0,15,0,88,0,0,26141,"",20,0,0,0,30253,"",20,0,0,0,30246,"",20,0,0,0,32201,"",10,0,0,0,34062,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
6150100,61501,0,"",-1,0,0,0,0,0,0,0,26151,"",10,0,0,0,30142,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
6150200,61502,0,"",-1,0,0,0,0,0,0,0,40003,"",10,0,0,1,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
6150201,61502,1,"",-1,10,0,21,0,0,0,0,30131,"",10,7,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
6150202,61502,2,"",-1,10,0,21,0,1,0,0,30131,"",10,0,0,1,30221,"",10,0,0,1,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",10,0,0,1
6150203,61502,3,"",-1,10,0,21,0,2,0,0,30131,"",10,0,0,1,30221,"",10,0,0,1,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",10,0,0,1
6160100,61601,0,"",-1,0,0,0,0,0,0,0,26161,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
6170100,61701,0,"",-1,0,0,0,0,0,0,0,26171,"",20,0,0,0,34021,"",10,0,0,0,30336,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
6210100,62101,0,"",-1,0,0,0,0,0,0,0,26211,"",20,0,0,0,30132,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
6210200,62102,0,"",-1,0,0,0,0,0,0,0,26211,"",20,0,0,0,30133,"",30,0,0,0,30036,"",20,0,0,0,34021,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
6210201,62102,1,"",-1,10,0,15,0,101,0,0,26211,"",50,0,0,0,30133,"",10,0,0,0,30036,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
6220100,62201,0,"",-1,0,0,0,0,0,0,0,26221,"",20,0,0,0,32061,"",30,0,0,0,30103,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
6220200,62202,0,"",-1,0,0,0,0,0,0,0,26221,"",20,0,0,0,32061,"",30,0,0,0,30101,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
6230100,62301,0,"",-1,0,0,0,0,0,0,0,26231,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
6260100,62601,0,"",-1,0,0,0,0,0,0,0,26261,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
6260101,62601,1,"",-1,10,0,13,0,2,3,0,26261,"",20,0,0,0,32161,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
6270100,62701,0,"",-1,0,0,0,0,0,0,0,26271,"",30,0,0,0,32131,"",10,0,0,0,32151,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
6290100,62901,0,"",-1,0,0,0,0,0,0,0,26291,"",10,0,0,0,30311,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
6300100,63001,0,"",-1,0,0,0,0,0,0,0,26301,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",50,0,0,0
6310100,63101,0,"",-1,0,0,0,0,0,0,0,26311,"",10,0,0,0,30321,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
6320100,63201,0,"",-1,0,0,0,0,0,0,0,40002,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
6320101,63201,1,"",-1,10,0,15,0,108,0,0,26321,"",20,0,0,0,30303,"",20,0,0,0,32201,"",10,0,0,0,34021,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
6320102,63201,2,"",-1,20,0,15,0,101,0,0,26321,"",20,0,0,0,30303,"",0,0,0,0,32201,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
6320200,63202,0,"",-1,0,0,0,0,0,0,0,26321,"",20,0,0,0,30302,"",10,0,0,0,32201,"",5,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",15,0,0,0
6690100,66901,0,"",-1,0,0,0,0,0,0,0,26691,"",50,0,0,0,26692,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
6750100,67501,0,"",-1,0,0,0,0,0,0,0,26751,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
6760100,67601,0,"",-1,0,0,0,0,0,0,0,26761,"",50,0,0,0,32061,"",10,0,0,0,32071,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
6760200,67602,0,"",-1,0,0,0,0,0,0,0,26761,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",50,0,0,0
6770100,67701,0,"",-1,0,0,0,0,0,0,0,26771,"",50,0,0,0,26772,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
6780100,67801,0,"",-1,0,0,0,0,0,0,0,26781,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
6790100,67901,0,"",-1,0,0,0,0,0,0,0,26791,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
6800100,68001,0,"",-1,0,0,0,0,0,0,0,26801,"",30,0,0,0,30272,"",20,0,0,0,34031,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
6800101,68001,1,"",-1,10,0,1,0,0,75,0,40002,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
6800102,68001,2,"",-1,20,0,15,0,108,0,0,26801,"",30,0,0,0,30272,"",20,0,0,0,34031,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
6800103,68001,3,"",-1,30,0,15,0,102,0,0,26801,"",30,0,0,0,30272,"",20,0,0,0,34031,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
6810100,68101,0,"",-1,0,0,0,0,0,0,0,26811,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
6820100,68201,0,"",-1,0,0,0,0,0,0,0,26821,"",40,0,0,0,30011,"",40,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",50,0,0,0
6820200,68202,0,"",-1,0,0,0,0,0,0,0,26821,"",20,0,0,0,30222,"",20,0,0,0,34021,"",5,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
6830100,68301,0,"",-1,0,0,0,0,0,0,0,26831,"",50,0,0,0,26832,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
6870100,68701,0,"",-1,0,0,0,0,0,0,0,26871,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
6880100,68801,0,"",-1,0,0,0,0,0,0,0,26883,"",0,0,0,0,26882,"",20,0,0,0,30013,"",30,0,0,0,30336,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
6880101,68801,1,"",-1,10,0,17,0,33,0,0,26883,"",0,0,0,0,26882,"",0,0,0,0,30013,"",30,0,0,0,30336,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
6880102,68801,2,"",-1,20,0,17,0,34,0,0,26883,"",0,0,0,0,26882,"",0,0,0,0,30013,"",30,0,0,0,30336,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
6880103,68801,3,"",-1,30,0,17,0,35,0,0,26883,"",0,0,0,0,26882,"",0,0,0,0,30013,"",30,0,0,0,30336,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
6880104,68801,4,"",-1,40,0,17,0,36,0,0,26883,"",0,0,0,0,26882,"",0,0,0,0,30013,"",30,0,0,0,30336,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
6880105,68801,5,"",-1,50,0,17,0,37,0,0,26883,"",0,0,0,0,26882,"",0,0,0,0,30013,"",30,0,0,0,30336,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
6880200,68802,0,"",-1,0,0,0,0,0,0,0,26881,"",20,0,0,0,26882,"",0,0,0,0,30013,"",20,0,0,0,30336,"",10,0,0,0,40001,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",10,0,0,0
6880201,68802,1,"",-1,10,0,15,0,108,0,0,26881,"",20,0,0,0,26882,"",0,0,0,0,30013,"",30,0,0,0,30336,"",20,0,0,0,34021,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
6880202,68802,2,"",-1,20,0,15,0,101,0,0,26881,"",20,0,0,0,26882,"",0,0,0,0,30013,"",30,0,0,0,30336,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
6970100,69701,0,"",-1,0,0,0,0,0,0,0,26971,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
6980100,69801,0,"",-1,0,0,0,0,0,0,0,26981,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
6990100,69901,0,"",-1,0,0,0,0,0,0,0,26991,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
7000100,70001,0,"",-1,0,0,0,0,0,0,0,27001,"",50,0,0,0,27002,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
7010100,70101,0,"",-1,0,0,0,0,0,0,0,27012,"",30,0,0,0,32091,"",20,0,0,0,34051,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
7010200,70102,0,"",-1,0,0,0,0,0,0,0,27012,"",30,0,0,0,32201,"",20,0,0,0,32221,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
7010201,70102,1,"",-1,10,0,13,0,0,1,0,27012,"",40,0,0,0,30203,"",20,0,0,0,32221,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
7020100,70201,0,"",-1,0,0,0,0,0,0,0,27021,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
7030100,70301,0,"",-1,0,0,0,0,0,0,0,27031,"",50,0,0,0,27032,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
7030200,70302,0,"",-1,0,0,0,0,0,0,0,27031,"",20,0,0,0,27032,"",20,0,0,0,30036,"",20,0,0,0,30246,"",20,0,0,0,30156,"",20,0,0,0,40002,"",40,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
7030201,70302,1,"",-1,10,0,15,0,108,0,0,27031,"",20,0,0,0,27032,"",20,0,0,0,30036,"",20,0,0,0,30246,"",20,0,0,0,30156,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
7040100,70401,0,"",-1,0,0,0,0,0,0,0,27041,"",50,0,0,0,27042,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
